频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
[HD]中視經典,https://stream1.freetv.fun/710c6f4a23d6836acfa8c0a51c83010388f64d7b9fa9e3aba5553f1262f09d4f.m3u8,,中視經典,台灣,國語,https://epg.pw/media/images/channel/2023/07/11/large/20230711221628321961_26.jpg,綜合,1280x720,epg-pw.txt,18,403,成功,h264,1280x720,30.0,有音频,3.890,否,否,0.5573,
[BD]大愛電視,https://stream1.freetv.fun/40e7180d5bf7ca8fee1da65dcb85faf06769fd0d7353a98348896591ae90b65f.m3u8,,大愛電視臺,台灣,國語,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122130613801542_95.jpg,其它,1920x1080,epg-pw.txt,20,403,成功,h264,1920x1080,30.0,有音频,10.667,否,否,0.0000,all_grab_failed
[BD]寰宇財經[geo-blocked],https://stream1.freetv.fun/06af32a214f922d0d4d7f6a80f764c456ee50c67ac0bd43e203e82672460382e.m3u8,,寰宇財經,台灣,國語,https://epg.pw/media/images/channel/2023/07/20/large/20230720210902132399_36.png,新聞,1920x1080,epg-pw.txt,20,403,成功,h264,1920x1080,30.0,有音频,4.501,否,否,0.0000,
[BD]博斯魅力,https://stream1.freetv.fun/b7a9ddb0b5a90443e9e9d27e642d0b55a9313b944c48896ed0918c1e9da7c0ab.m3u8,460768,博斯魅力,台灣,國語,https://epg.pw/media/images/channel/2022/03/23/large/20220323221608921478_11.jpg,運動,1920x1080,epg-pw.txt,25,403,成功,h264,1920x1080,30.0,有音频,10.522,否,否,0.0000,all_grab_failed
[HD]博斯無限ii,https://stream1.freetv.fun/012d11119fa26d9125de908ee3cd7f829097956189b98c7da3ec0b152a0c5a11.m3u8,460843,博斯無限,台灣,英文,https://epg.pw/media/images/channel/2016/12/23/large/20161223152025478432_98.jpg,運動,1280x720,epg-pw.txt,8,403,成功,h264,1280x720,30.0,有音频,6.150,否,否,0.4688,
[BD]民視旅遊,https://stream1.freetv.fun/3439333a186efc0756e2eba2d5dadafc25d63abc56ae450e1d9df49c0180668d.m3u8,,民視旅遊臺,台灣,國語,https://epg.pw/media/images/channel/2022/02/10/large/20220210223228622836_46.png,其它,1920x1080,epg-pw.txt,24,403,成功,h264,1920x1080,30.0,有音频,8.657,否,否,0.0000,all_grab_failed
[HD]國會 2,https://stream1.freetv.fun/e7ec9f01c2aa814adefbef622a2ca46e4744ad04922ad8919d298e111f26ddc9.m3u8,,國會頻道2,台灣,國語,https://epg.pw/media/images/channel/2022/05/13/large/20220513171909653190_67.jpg,綜合,1280x720,epg-pw.txt,14,403,成功,h264,1280x720,30.0,有音频,3.666,否,否,0.5469,
[BD]博斯網球,https://stream1.freetv.fun/9608fba5399152d487b7dac2a637f902cf31bb1ec92fe97a1f49492c476def2e.m3u8,460894,博斯網球,台灣,國語,https://epg.pw/media/images/channel/2020/03/22/large/20200322221733899159_41.png,運動,1920x1080,epg-pw.txt,21,403,成功,h264,1920x1080,30.0,有音频,4.212,否,否,0.5729,
[BD]博斯運動i,https://stream1.freetv.fun/f447a9985a7c4887665955483c4300e81a0621f4112b43e89dffda0cb6518e0b.m3u8,460747,博斯運動,台灣,國語,https://epg.pw/media/images/channel/2016/12/31/large/20161231221553445439_57.jpg,運動,1920x1080,epg-pw.txt,21,403,成功,h264,1920x1080,30.0,有音频,10.972,否,否,0.0000,all_grab_failed
[BD]民視新聞,https://stream1.freetv.fun/ba3c44b532818338809cfdd1e2813b8b641025c23db58d1e91dfad3c3503362d.m3u8,,民視新聞 HD,台灣,國語,https://epg.pw/media/images/channel/2022/05/06/large/20220506171601310367_14.png,新聞,1920x1080,epg-pw.txt,38,403,成功,h264,1920x1080,30.0,有音频,3.391,否,否,0.5938,
[HD]中視經典,https://stream1.freetv.fun/f54d0aadcc5d115c996da7e852c546c714ad4e9b9242c2439ffc23905352520e.m3u8,,中視經典,台灣,國語,https://epg.pw/media/images/channel/2023/07/11/large/20230711221628321961_26.jpg,綜合,1280x720,epg-pw.txt,22,403,成功,h264,1280x720,30.0,有音频,3.582,否,否,0.5781,
[BD]東森新聞,https://stream1.freetv.fun/9c79cb508d43a2d46748ebcdaa892d4e030abad082123ab1fff9e69453ca750d.m3u8,,東森新聞臺,台灣,國語,https://epg.pw/media/,新聞,1920x1080,epg-pw.txt,22,403,成功,h264,1920x1080,30.0,有音频,3.577,否,否,0.5729,
[BD]博斯無限i[geo-blocked],https://stream1.freetv.fun/a09673176d7a2fa9ad74048808975eb4adc33a55d78320639d85411317e6f820.m3u8,460843,博斯無限,台灣,英文,https://epg.pw/media/images/channel/2016/12/23/large/20161223152025478432_98.jpg,運動,1920x1080,epg-pw.txt,15,403,成功,h264,1920x1080,30.0,有音频,9.860,否,否,0.0000,all_grab_failed
[BD]好消息2[geo-blocked],https://stream1.freetv.fun/90a32c9a78fc2e20774ece8485711988aec55e5f5af1969cae6effb290d3608a.m3u8,,好訊息 2,台灣,國語,https://epg.pw/media/images/channel/2022/11/26/large/20221126211024028574_31.jpg,其它,1920x1080,epg-pw.txt,23,403,成功,h264,1920x1080,30.0,有音频,11.668,否,否,0.0000,
[HD]國會 2,https://stream1.freetv.fun/4235b04e65c2932f19d5ce77dcb27994536052c76af8e384bc3a9367d03acbb5.m3u8,,國會頻道2,台灣,國語,https://epg.pw/media/images/channel/2022/05/13/large/20220513171909653190_67.jpg,綜合,1280x720,epg-pw.txt,12,403,成功,h264,1280x720,30.0,有音频,3.044,否,否,0.5417,
[BD]三立综合 *c[geo-blocked],https://stream1.freetv.fun/31ab29f75dcc0e3aeb6d289c43fe40af797a46433bb317c013f157b882697a99.ctv,460817,三立綜合,台灣,國語,https://epg.pw/media/images/channel/2023/07/21/large/20230721172453389269_45.png,綜合,1280x720,epg-pw.txt,26,403,成功,h264,1280x720,29.97002997002997,有音频,3.279,否,否,0.5104,
[BD]东森洋片 *c[geo-blocked],https://stream1.freetv.fun/75d120289967893fbe70b7b36993a2d970b23fbb06d069d266e870b7cd3199f0.ctv,,東森洋片,台灣,英文,https://epg.pw/media/images/channel/2022/11/26/large/20221126212617272813_69.jpg,電影,1280x720,epg-pw.txt,494,403,成功,h264,1280x720,30.0,有音频,1.044,否,否,0.5000,
[BD]中天新聞,https://stream1.freetv.fun/9404f9ee3d4a9061bc296736428b176bac38eab955146e2644eaa3c1764e05a5.m3u8,370177,中天新聞FHD,台灣,國語,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,新聞,1920x1080,epg-pw.txt,22,403,成功,h264,1920x1080,30.0,有音频,4.841,否,否,0.5885,
[HD]中天娱乐[geo-blocked],https://stream1.freetv.fun/c68677112701493a08636bd7bb348642d26a202643d19bdfd87f6129cf3af976.m3u8,,中天娛樂HD,台灣,國語,https://epg.pw/media/images/channel/2016/01/14/large/20160114210645647968_28.jpg,綜藝,1280x720,epg-pw.txt,22,403,成功,h264,1280x720,25.0,有音频,2.616,否,否,0.5781,
[BD]原住民族電視,https://stream1.freetv.fun/ae29e2af52d65846c145b9e0b838d7b1cd3216db1996adc9d50f6f02a44914e4.m3u8,,原住民電視,台灣,國語,https://epg.pw/media/images/channel/2023/07/11/large/20230711214934958973_74.png,綜合,1920x1080,epg-pw.txt,27,403,成功,h264,1920x1080,30.0,有音频,3.332,否,否,0.5885,
[BD]东森电影 *c[geo-blocked],https://stream1.freetv.fun/85ffae04d47df9f801ef13b3ddc7118a30e9b8997c09ae8697df0edda51c9363.ctv,,東森電影,台灣,國語,https://epg.pw/media/images/channel/2022/05/06/large/20220506164750276114_35.png,電影,1920x1080,epg-pw.txt,25,403,成功,h264,1920x1080,29.0,有音频,3.313,否,否,0.0000,
[BD]靖天歡樂,https://stream1.freetv.fun/ac015fd2567ff88f816e6d7fb50ee5d98cee3720c3db7ad6650552b82977fe3e.m3u8,,靖天歡樂臺,台灣,國語,https://epg.pw/media/images/channel/2023/07/20/large/20230720211755214321_72.png,兒童,1920x1080,epg-pw.txt,34,403,成功,h264,1920x1080,30.0,有音频,3.942,否,否,0.0000,all_grab_failed
[BD]華視,https://stream1.freetv.fun/f2c1d1afa4723095b4bdc186b56b5bc702790c77dd5920dd828d163697a187bd.m3u8,,華視HD,台灣,國語,https://epg.pw/media/images/channel/2022/05/06/large/20220506164257585081_80.png,綜合,1920x1080,epg-pw.txt,499,403,成功,h264,1920x1080,30.0,有音频,2.911,否,否,0.5208,
[BD]寰宇新聞台灣,https://stream1.freetv.fun/541a2cab418d00def52daa2904fbe453027106a11c407f31d2c441f403a9f2e0.m3u8,460871,寰宇新聞台灣臺,台灣,國語,https://epg.pw/media/images/channel/2023/07/24/large/20230724134538350977_27.png,新聞,1920x1080,epg-pw.txt,508,403,成功,h264,1920x1080,30.0,有音频,9.365,否,否,0.5104,
[BD]寰宇新聞台灣,https://stream1.freetv.fun/0083fc22019b1785a49e33558b8c31474eee58d3e71c44523c21fd38ab8178cb.m3u8,460871,寰宇新聞台灣臺,台灣,國語,https://epg.pw/media/images/channel/2023/07/24/large/20230724134538350977_27.png,新聞,1920x1080,epg-pw.txt,493,403,成功,h264,1920x1080,30.0,有音频,9.360,否,否,0.5573,
[BD]靖天歡樂,https://stream1.freetv.fun/6b8f3306e5a4186e1f3ead410c0a41a32de826bce269fe72cbc22fab9d225f5c.m3u8,,靖天歡樂臺,台灣,國語,https://epg.pw/media/images/channel/2023/07/20/large/20230720211755214321_72.png,兒童,1920x1080,epg-pw.txt,32,403,成功,h264,1920x1080,30.0,有音频,9.457,否,否,0.0000,
[BD]博斯无限 *c[geo-blocked],https://stream1.freetv.fun/0f546f126eef64b269a65f29ce8a7551880284124ecf269f03feb8a8d9287ce1.ctv,460843,博斯無限,台灣,英文,https://epg.pw/media/images/channel/2016/12/23/large/20161223152025478432_98.jpg,運動,1280x720,epg-pw.txt,506,403,成功,h264,1280x720,29.97002997002997,有音频,4.153,否,否,0.0000,
[HD]中視經典,https://stream1.freetv.fun/51d67e9f8a660d8629a8dde301cbd7421e18d0ac190ba8cf8afb4a5678354a26.m3u8,,中視經典,台灣,國語,https://epg.pw/media/images/channel/2023/07/11/large/20230711221628321961_26.jpg,綜合,1280x720,epg-pw.txt,19,403,成功,h264,1280x720,30.0,有音频,4.794,否,否,0.5469,
[BD]台視,https://stream1.freetv.fun/ca95a3e19d27b82c683cc0629f6649694e17e09906d928e146dfcbc8ad16c5cc.m3u8,,臺視HD,台灣,國語,https://epg.pw/media/uploads/tmp_logo/2015/09/29/20150929121750759037_14.jpg,新聞,1920x1080,epg-pw.txt,24,403,成功,h264,1920x1080,30.0,有音频,3.543,否,否,0.5208,
[HD]智林體育,https://stream1.freetv.fun/7e027c87a1c88481637a5604b4136aa59de4bb3f7085b2cc04b15c63f058b736.m3u8,,智林體育,台灣,國語,https://epg.pw/media/images/channel/2022/05/10/large/20220510161417649264_37.jpg,運動,1280x720,epg-pw.txt,21,403,成功,h264,1280x720,30.0,有音频,3.900,否,否,0.5781,
[BD]台視新聞,https://stream1.freetv.fun/ffa3a8fc52b4834c300b3587a667310b5eb8a46d000498709791be4bd1799514.m3u8,,臺視新聞臺,台灣,國語,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122123940121042_91.png,新聞,1920x1080,epg-pw.txt,29,403,成功,h264,1920x1080,29.97002997002997,有音频,2.593,否,否,0.5365,
[BD]寰宇新聞台灣,https://stream1.freetv.fun/6f86b785e4d3724074dfdd10aa123fa6d5e9fcff5baf7c90567bc77446f85c6f.m3u8,460871,寰宇新聞台灣臺,台灣,國語,https://epg.pw/media/images/channel/2023/07/24/large/20230724134538350977_27.png,新聞,1920x1080,epg-pw.txt,494,403,成功,h264,1920x1080,30.0,有音频,6.078,否,否,0.5208,
[BD]博斯高球ii,https://stream1.freetv.fun/7530840d30624713faee36453853ac1c84284a7742eac4b841b832e3f6278010.m3u8,460866,博斯高球,台灣,國語,https://epg.pw/media/img/logo/2013/10/30/b6b542af76a22d8bb07bcf8a92aa155f.jpg,運動,1920x1080,epg-pw.txt,22,403,成功,h264,1920x1080,30.0,有音频,10.150,否,否,0.0000,all_grab_failed
[BD]美亚电影 *c[geo-blocked],https://stream1.freetv.fun/dc35400b1dee33b2d52bd7d9d9f91c073f38d88db7d20fcb2a1417015cda30b8.ctv,460873,美亞電影台[TW],台灣,國語,https://epg.pw/media/images/channel/2024/01/14/large/20240114154701302621_82.png,電影,1280x720,epg-pw.txt,28,403,成功,h264,1280x720,25.0,有音频,3.754,否,否,0.0000,
[BD]亞洲旅遊,https://stream1.freetv.fun/af57cbe2a84e5878c54bf2a7331757cdc8c47c4155958d9f0b476adedcbbbb89.m3u8,,亞洲旅遊臺,台灣,國語,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,其它,1920x1080,epg-pw.txt,26,403,成功,h264,1920x1080,30.0,有音频,3.651,否,否,0.5104,
[BD]國會 1,https://stream1.freetv.fun/04a352cf4daeba04731f388a1e70111c895106a3ac278b2aa307a43aa23497fc.m3u8,,國會頻道1,台灣,國語,https://epg.pw/media/images/channel/2022/05/13/large/20220513171825260672_88.jpg,綜合,1920x1080,epg-pw.txt,24,403,成功,h264,1920x1080,30.0,有音频,9.697,否,否,0.0000,all_grab_failed
[BD]東森財經新聞,https://stream1.freetv.fun/875f40a2993792bbb8b1bb7fca3726d47554e4b4bf89b4d4807304d2f9ab234e.m3u8,,東森財經新聞,台灣,國語,https://epg.pw/media/images/channel/2022/11/26/large/20221126212851373992_22.jpg,新聞,1920x1080,epg-pw.txt,20,403,成功,h264,1920x1080,30.0,有音频,3.475,否,否,0.5573,
[BD]華視,https://stream1.freetv.fun/157d083527f276e19e48c36020c6fa73fd2250093b4d2cbb6527a5615397499a.m3u8,,華視HD,台灣,國語,https://epg.pw/media/images/channel/2022/05/06/large/20220506164257585081_80.png,綜合,1920x1080,epg-pw.txt,508,403,成功,h264,1920x1080,30.0,有音频,3.552,否,否,0.5208,
[BD]靖洋戲劇,https://stream1.freetv.fun/f1e344189a67e66a46b6d50d55235b363e6f0e5a5050ca85f0638b9b22196920.m3u8,,靖洋戲劇,台灣,國語,https://epg.pw/media/images/channel/2023/07/11/large/20230711224936326578_83.jpg,電影,1920x1080,epg-pw.txt,21,403,成功,h264,1920x1080,30.0,有音频,8.987,否,否,0.5156,
[HD]东森洋片[geo-blocked],https://stream1.freetv.fun/3a70db5e300010238343b5c177f3de936f8e86a9907984f8874f1f508438d505.m3u8,460925,東森洋片,台灣,英文,https://epg.pw/media/images/channel/2023/07/22/large/20230722105927706804_92.png,電影,1280x720,epg-pw.txt,495,403,成功,h264,1280x720,30.0,有音频,4.613,否,否,0.5417,
[BD]民視綜藝,https://stream1.freetv.fun/4b3d2c06122665796b7d4170bf0c1086118413cc81b85029b6f746a4787b458a.m3u8,,民視綜藝臺,台灣,國語,https://epg.pw/media/images/channel/2022/02/10/large/20220210223807030725_31.png,綜藝,1920x1080,epg-pw.txt,506,403,成功,h264,1920x1080,30.0,有音频,4.369,否,否,0.6562,
[BD]東森財經新聞,https://stream1.freetv.fun/89117a69e9eb3826db55ec703c744eb9f5ad5b814a376a240186c2e1a1659145.m3u8,,東森財經新聞,台灣,國語,https://epg.pw/media/images/channel/2022/11/26/large/20221126212851373992_22.jpg,新聞,1920x1080,epg-pw.txt,21,403,成功,h264,1920x1080,30.0,有音频,3.146,否,否,0.5365,
[BD]靖天卡通,https://stream1.freetv.fun/46e80ca768c81b15457a32d15bc2a70e55316d88ecbef1a526933b38a5f22d28.m3u8,,靖天卡通,台灣,國語,https://epg.pw/media/images/channel/2023/07/20/large/20230720211529385804_31.png,兒童,1920x1080,epg-pw.txt,21,403,成功,h264,1920x1080,30.0,有音频,7.440,否,否,0.5312,
[BD]亚洲旅游 *c[geo-blocked],https://stream1.freetv.fun/364b46cbab82b6fc3db966e5d872661123437607884ac042764cead36f03d1ef.ctv,,亞洲旅遊臺,台灣,國語,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,其它,1920x1080,epg-pw.txt,25,403,成功,h264,1920x1080,25.0,有音频,3.487,否,否,0.0000,
[BD]豬哥亮歌廳秀,https://stream1.freetv.fun/952b0404272d9d1c0556918765b98db8e2421fc4a5a8c82325e360c233401e5b.m3u8,370186,豬哥亮歌廳秀,台灣,國語,https://epg.pw/media/images/channel/2024/10/22/large/20241022022602435323_42.jpg,綜藝,1920x1080,epg-pw.txt,21,403,成功,h264,1920x1080,30.0,有音频,3.662,否,否,0.5521,
[BD]視納華仁紀實,https://stream1.freetv.fun/524f0a9d5b40cacf33c5c8c924f6c656057aaece5d54679615a36ad979f18736.m3u8,,視納華仁紀實,台灣,國語,https://epg.pw/media/images/channel/2024/08/14/large/20240814093932687647_39.png,知識,1920x1080,epg-pw.txt,21,403,成功,h264,1920x1080,30.0,有音频,3.034,否,否,0.5521,
[BD]靖洋戲劇,https://stream1.freetv.fun/d8f3f9227495af85b5f1458215017152921500dcb5383e39984a07b75ce2e4cf.m3u8,,靖洋戲劇,台灣,國語,https://epg.pw/media/images/channel/2023/07/11/large/20230711224936326578_83.jpg,電影,1920x1080,epg-pw.txt,21,403,成功,h264,1920x1080,30.0,有音频,5.016,否,否,0.0000,all_grab_failed
[BD]東森美洲,https://stream1.freetv.fun/58095733803c46eb57bb7d5401c87aa9ee2a605c57b9d8ced2c65d9b385610ed.m3u8,,東森美洲,台灣,國語,https://epg.pw/media/images/channel/2022/10/23/large/20221023212524554784_66.jpg,綜合,1920x1080,epg-pw.txt,507,403,成功,h264,1920x1080,29.97002997002997,有音频,2.331,否,否,0.5417,
[HD]纬来精彩[geo-blocked],https://stream1.freetv.fun/409fbf8e0ec33500b4d76956cca00af9fddacac6dd2f8822f464b089fb583a6b.m3u8,,緯來精彩,台灣,國語,https://epg.pw/media/images/channel/2024/08/18/large/20240818065801909180_50.png,綜合,1280x720,epg-pw.txt,23,403,成功,h264,1280x720,25.0,有音频,2.479,否,否,0.5365,
[VGA]八大娱乐[geo-blocked],https://stream1.freetv.fun/2bcfd17ac0f1933119ea220683cb45d595e2180397f760c679a591e31210404a.m3u8,,八大娛樂臺,台灣,國語,https://epg.pw/media/images/channel/2023/07/20/large/20230720155149409828_90.png,綜藝,854x480,epg-pw.txt,25,403,成功,h264,854x480,30.0,有音频,4.843,否,否,0.0000,
[BD]博斯高球i,https://stream1.freetv.fun/d301efe15f4591ab6e731e8f0300cf69a52fcdad76c187d113fb790ac9d678f2.m3u8,460866,博斯高球,台灣,國語,https://epg.pw/media/img/logo/2013/10/30/b6b542af76a22d8bb07bcf8a92aa155f.jpg,運動,1920x1080,epg-pw.txt,23,403,成功,h264,1920x1080,30.0,有音频,8.989,否,否,0.0000,all_grab_failed
[BD]寰宇新聞,https://stream1.freetv.fun/47247bc5e15c9bb4096b0028b2363c3c66b5673c2e7488baf8aca1e42bf9ecb4.m3u8,,寰宇新聞,台灣,國語,https://epg.pw/media/images/channel/2023/07/24/large/20230724134624405697_90.png,新聞,1920x1080,epg-pw.txt,23,403,成功,h264,1920x1080,30.0,有音频,4.268,否,否,0.5573,
[BD]民視,https://stream1.freetv.fun/ce6938d835bf9c440764fdfecc47f7a93ea07a64ff3055ed17934994bdd30454.m3u8,,民視,台灣,國語,https://epg.pw/media/images/channel/2022/11/27/large/20221127000500162147_91.jpg,綜合,1920x1080,epg-pw.txt,26,403,成功,h264,1920x1080,30.0,有音频,4.440,否,否,0.5469,
[BD]中視,https://stream1.freetv.fun/8d0cbde8b78c43a3d875e0b3db9d5de9d21562885887975c0a889dfb454c7cc8.m3u8,,中視HD,台灣,國語,https://epg.pw/media/images/channel/2022/11/26/large/20221126214137329410_57.jpg,綜合,1920x1080,epg-pw.txt,27,403,成功,h264,1920x1080,30.0,有音频,13.453,否,否,0.4531,
