频道名,地址,logo,tvg频道名,tvg国家,tcg语言,tvg分组,tvg-id,resolution
9XM (1080p),https://9xjio.wiseplayout.com/9XM/master.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_9XM/images/LOGO_HD/image.png,,,,Music,9XM.in@SD,
10 Bold Adelaide (1080p),https://dce3793146fef017.mediapackage.us-west-2.amazonaws.com/out/v1/55cdf73af7894775ba6de8f57482b66a/CMAF_HLS/index.m3u8,https://i.imgur.com/2xglh33.png,,,,Lifestyle;Relax,10Bold.au@Sydney,
10 TV (576p),https://cdn-1.pishow.tv/live/391/master.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_10TV/images/LOGO_HD/image.png,,,,News,10TV.in@SD,
11 Kanal (720p),,https://i.imgur.com/y78saaG.png,,,,General,Channel11.ua@SD,
12TV Alicante (720p),,https://i.imgur.com/VSTgXsh.png,,,,General,12tv.es@SD,
12 TV Parma (540p) [Not 24/7],https://5929b138b139d.streamlock.net/12TVParma/livestream/playlist.m3u8,https://i.imgur.com/mBYxWOg.png,,,,General,12TVParma.it@SD,
12 канал (1080p),https://12channel.bonus-tv.ru/cdn/12channel/playlist.m3u8,https://i.imgur.com/OA9hm6e.png,,,,General,Channel12.ru@SD,
13C (1080p),https://origin.dpsgo.com/ssai/event/GI-9cp_bT8KcerLpZwkuhw/master.m3u8,https://i.imgur.com/Zfe2f5j.png,,,,Culture,13C.cl@SD,
13 Entretención (720p),https://origin.dpsgo.com/ssai/event/BBp0VeP6QtOOlH8nu3bWTg/master.m3u8,https://i.imgur.com/utI1tJV.png,,,,Entertainment,13E.cl@SD,
13 Festival (1080p),https://origin.dpsgo.com/ssai/event/Nftd0fM2SXasfDlRphvUsg/master.m3u8,https://i.imgur.com/Ymk6j5o.png,,,,Music,13Festival.cl@SD,
13 Humor (1080p),https://origin.dpsgo.com/ssai/event/cKWySXKgSK-SzlJmESkOWw/master.m3u8,https://i.imgur.com/KvMuTzN.png,,,,Comedy,13Humor.cl@SD,
13 Kids (1080p),https://origin.dpsgo.com/ssai/event/LhHrVtyeQkKZ-Ye_xEU75g/master.m3u8,https://i.imgur.com/8WJUbSD.png,,,,Kids,13Kids.cl@SD,
13 Prime (720p),https://origin.dpsgo.com/ssai/event/p4mmBxEzSmKAxY1GusOHrw/master.m3u8,https://i.imgur.com/R6D228s.png,,,,Lifestyle,13P.cl@SD,
13 Realities (1080p),https://origin.dpsgo.com/ssai/event/g7_JOM0ORki9SR5RKHe-Kw/master.m3u8,https://i.imgur.com/m0SuwMU.png,,,,Entertainment,13Realities.cl@SD,
13 Siam Thai (1080p),https://live.x2.co.th/live/13livetv-th.m3u8,https://i.imgur.com/FvEp1S2.png,,,,News,13SiamThai.th@SD,
13 Teleseries (720p),https://origin.dpsgo.com/ssai/event/f4TrySe8SoiGF8Lu3EIq1g/master.m3u8,https://i.imgur.com/csBNi2L.png,,,,Series,13T.cl@SD,
13 Ulica (1080p),https://lowa8026-cmyk.github.io/13Ulica.m3u8,https://i.imgur.com/0gCNnLq.png,,,,Entertainment,13Ulica.pl@SD,
15+ Music (1080p),https://live.15plusmg.ru/memfs/ce3366b1-bf25-4e24-96bb-1adf0d44bd3d.m3u8,https://i.imgur.com/kj21hwd.png,,,,Music,15PlusMusic.ru@HD,
15TV (720p) [Not 24/7],https://cdn.fastocloud.com/leonel.m3u8,https://i.imgur.com/CZ8LKmA.png,,,,General,15TV.mx@SD,
16 Anni e Incinta,https://jmp2.uk/plu-60940a07d88ba90007b9cb71.m3u8,,,,,Undefined,,
16tv Budapest (360p),https://cloudfront44.lexanetwork.com:1344/freerelay/16tv.sdp/playlist.m3u8,https://i.imgur.com/04fCzHl.png,,,,General,16tvBudapest.hu@SD,
20 Mediaset [Geo-blocked],https://live3-mediaset-it.akamaized.net/Content/hls_h0_clr_vos/live/channel(lb)/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/20_Mediaset_2018.svg/960px-20_Mediaset_2018.svg.png,,,,Entertainment,20.it@SD,
20 Minutes TV (1080p),https://live-20minutestv.digiteka.com/1961167769/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/20_Minutes_TV_IDF_logo_%282023%29.png/960px-20_Minutes_TV_IDF_logo_%282023%29.png,,,,General,20MinutesTV.fr@SD,
21 Jump Street (1080p),https://cb562753.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1XzIxSnVtcFN0cmVldF9ITFM/playlist.m3u8,,,,,Undefined,,
21 Jump Street (720p),https://d1oefjzrirx6fc.cloudfront.net/21_Jump_Street_SONO6.m3u8,,,,,Undefined,,
21 Jump Street,https://jmp2.uk/plu-686cffbf3ffa5e0c91cdcfb3.m3u8,,,,,Undefined,,
22Scope News (1080p),https://thelegitpro.in/HDlive/22scope/index.fmp4.m3u8,https://jiotvimages.cdn.jio.com/dare_images/images/22Scope_News.png,,,,News,22ScopeNews.in@SD,
24/7 Canal de Noticias,https://panel.host-live.com:19360/cn247tv/cn247tv.m3u8,https://i.imgur.com/4hDCB1M.png,,,,News,247CanaldeNoticias.ar@SD,
24 Horas Internacional [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/canal24horas/browser-HLS8/canal24horas.m3u8,,,,,Undefined,24HorasInternacional.es@SD,
"like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Movies"",24 Hour Free Movies (720p)",,https://i.imgur.com/iSVnzR1.png,,,,Movies,24HourFreeMovies.us@SD,
24Kitchen Serbia (720p),http://91.132.74.5:8000/play/a00a,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/24Kitchen.png/960px-24Kitchen.png,,,,Cooking,24Kitchen.us@Serbia,
24KZ,https://tvcdn01.oktv.kz/tv/24kz/index.m3u8,https://24.kz/templates/khabar24/img/logo-new.png,,,,News,24KZ.kz@SD,
24 News (576p),https://segment.yuppcdn.net/110322/channel24/playlist.m3u8,https://sund-images.sunnxt.com/202222/300x300_24News_202222_d63feca0-79ae-47ea-b75a-66c17d456f4c.png,,,,News,24News.in@SD,
"like Gecko Chrome/76.0.3809.25 Safari/537.36"" group-title=""News"",24 TV (1080p)",,https://i.imgur.com/8FO41es.png,,,,News,24TV.tr@SD,
24 Канал (1080p),https://streamvideol1.luxnet.ua/news24/smil:news24.stream.smil/playlist.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/24_Group_Ukraine_04.png/960px-24_Group_Ukraine_04.png,,,,News,Channel24.ua@SD,
27 TwentySeven [Geo-blocked],https://live2.msf.cdn.mediaset.net/content/hls_h0_cls_vos/live/channel(ts)/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Twentyseven_logo.svg/960px-Twentyseven_logo.svg.png,,,,Movies;Series,Twentyseven.it@SD,
28 kanala,https://streaming.28kanala.eus/hls/z.m3u8,https://i.imgur.com/DyvK28q.png,,,,General,28kanala.es@SD,
30A Darcizzle Offshore (720p),https://30a-tv.com/darcizzle.m3u8,https://i.imgur.com/Q4l2uao.png,,,,Outdoor,30ADarcizzleOffshore.us@SD,
30A Georgia Hollywood Review TV (720p),https://30a-tv.com/gh.m3u8,https://images.axios.com/JiG3RuYBwpU_WZFeU6HHjt03FAU=/111x0:1191x1080/320x320/2023/11/09/1699558891265.jpg,,,,Entertainment;News,30AGeorgiaHollywoodReview.us@SD,
30A Golf Kingdom (720p),https://30a-tv.com/feeds/vidaa/golf.m3u8,https://golfkingdom.net/wp-content/uploads/2022/04/golf-kingdom-st.jpg,,,,Sports,30AGolfKingdom.us@SD,
30A Investment Pitch (720p),https://30a-tv.com/feeds/xodglobal/30atv.m3u8,https://i.imgur.com/CKCtZo7.png,,,,Business,30AInvestmentPitch.us@SD,
30A Lionel Nation TV,https://30a-tv.com/ln.m3u8,https://m.media-amazon.com/images/I/71dgsQwVcNL.png,,,,News,30ALionelNation.us@SD,
30A Loomered TV,https://30a-tv.com/loomer.m3u8,https://cbs12.com/resources/media/0c1ecad8-fb09-4bb2-beaa-fc561dfe624a-small21x9_LoomerStill.jpg?1603419052801,,,,Documentary;News,30ALoomeredTV.us@SD,
30A Luxe Life Discovered (720p),https://30a-tv.com/feeds/vidaa/luxelife.m3u8,https://m.media-amazon.com/images/I/51FJ5A0mEyL.jpg,,,,Lifestyle,30ALuxeLifeDiscovered.us@SD,
30A Music (720p),https://30a-tv.com/music.m3u8,https://i.imgur.com/gNWg9tl.png,,,,Music,30AMusic.us@SD,
30A Ridiculous TV (720p),https://30a-tv.com/feeds/720p/63.m3u8,https://30a.media/wp-content/uploads/2023/08/pzaz-30atv-2-230x366-ridiculous.jpg,,,,Comedy,30ARidiculousTV.us@SD,
30A Sidewalks (720p),https://30a-tv.com/sidewalks.m3u8,https://i.imgur.com/HSdwqZN.png,,,,Entertainment,30ASidewalks.us@SD,
30A Television Channel (720p),https://30a-tv.com/feeds/masters/30atv.m3u8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTHiYfIB01K44LIBG81aEGAmDuIWw8MA0f2w&s,,,,Entertainment,30ATelevisionChannel.us@SD,
30A The Beach Show (720p),https://30a-tv.com/beachy.m3u8,https://i.imgur.com/0j5Aget.png,,,,Shop,30ATheBeachShow.us@SD,
30A TV Classic Movies (720p),https://30a-tv.com/feeds/pzaz/30atvmovies.m3u8,https://babaktv.com/wp-content/uploads/2023/09/30A-Classi-Movies.jpeg,,,,Movies,30ATVClassicMovies.us@SD,
30A We Love Cars (720p),https://30a-tv.com/feeds/vidaa/cars.m3u8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxroqfE_hvEApKMQx03sSYXPeEh4ClaF5QSa8XfRwJW_So3vfSN0CjqzxN30H-qEBswqU&usqp=CAU,,,,Auto,30AWeLoveCars.us@SD,
31 Kanal,,https://www.ikegami.co.jp/files/co/news/20250903_kazakhstanChannel31/Channel31_Logo.jpg,,,,General,31Kanal.kz@SD,
"like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Undefined"",35MM (1080p)",,,,,,Undefined,,
48 Hours,https://jmp2.uk/plu-6346937a46f9a2000889073d.m3u8,,,,,Undefined,,
48 Hours,https://jmp2.uk/plu-634690323ce5fa0007c621f2.m3u8,,,,,Undefined,,
48 Hours,https://jmp2.uk/plu-6346935b94aa8c0007c5b7a2.m3u8,,,,,Undefined,,
48 Hours,https://jmp2.uk/plu-62e925bc68d18a00077bb990.m3u8,https://images.pluto.tv/channels/6176f39e709f160007ec61c3/colorLogoPNG.png,,,,Series,48Hours.us@CA,
48 Hours,https://jmp2.uk/plu-6299e5afdd5833000727e795.m3u8,https://images.pluto.tv/channels/6176f39e709f160007ec61c3/colorLogoPNG.png,,,,Series,48Hours.us@UK,
48 Hours (1080p),https://dai.google.com/linear/hls/event/JUr94WL2QAiVpGNHY5n5dA/master.m3u8,https://images.pluto.tv/channels/6176f39e709f160007ec61c3/colorLogoPNG.png,,,,Series,48Hours.us@US,
50 Cent Action (720p),https://jmp2.uk/plu-68487fb3f212bedacf5a53e3.m3u8,https://provider-static.plex.tv/epg/cms/production/bcfb9977-809f-49ae-acc7-430f2c6ffb26/50CentAction_Logo_1500x1000_DarkBG_-_Chris_Connors.png,,,,Movies;Series,50CentAction.us@SD,
51 Radio TV (480p) [Geo-blocked],http://wms.shared.streamshow.it/canale51/canale51/playlist.m3u8,https://www.51news.it/images/loghi/logo_tv_radio_51news.png,,,,Music,51RadioTV.it@SD,
60 Days In by A&E (720p),https://d2b8jic9gadlvy.cloudfront.net/v1/aenetworks_60daysin_1/samsungheadend_us/latest/main/hls/playlist.m3u8,,,,,Undefined,,
60 Days in Jail (720p),https://39328386.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/U2Ftc3VuZy1nYl82MERheXNJbklOVExfSExT/playlist.m3u8,,,,,Undefined,,
60 Minutes,https://jmp2.uk/plu-66b646f9cd0d3100086af83c.m3u8,,,,,Undefined,,
70-80 TV (1080P),https://585b674743bbb.streamlock.net/9050/9050/playlist.m3u8,https://i.imgur.com/y4kNV3Q.png,,,,Music,7080TV.it@SD,
70s Cinema,https://jmp2.uk/plu-5f4d878d3d19b30007d2e782.m3u8,https://i.imgur.com/mgXeEE4.png,,,,Movies,70sCinema.us@SD,
80s Rewind,https://jmp2.uk/plu-5ca525b650be2571e3943c63.m3u8,https://i.imgur.com/nkEeYfI.png,,,,Movies,80sRewind.us@SD,
88 Stereo (720p) [Not 24/7],http://k3.usastreams.com/CableLatino/88stereo/playlist.m3u8,https://i.imgur.com/i3YwORV.png,,,,Music,88Stereo.cr@SD,
90's Kids,https://jmp2.uk/plu-6452c814939a590008567a3b.m3u8,,,,,Undefined,,
90s Kids TV 2,https://jmp2.uk/plu-6452c77ed3fdde00080eb3a8.m3u8,,,,,Undefined,,
90s Throwback,https://jmp2.uk/plu-5f4d86f519358a00072b978e.m3u8,https://i.imgur.com/KoGko6M.png,,,,Movies,90sThrowback.us@SD,
92 News HD (720p),http://92news.vdn.dstreamone.net/92newshd/92hd/playlist.m3u8,https://i.imgur.com/gp1Ao4s.jpeg,,,,News,92NewsHD.pk@SD,
