频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8,,,,,,,,,辽宁,,zbefine.txt
辽宁教育青少,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8,,,,,,,,,辽宁,,zbefine.txt
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8,,,,,,,,,辽宁,,zbefine.txt
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8,,,,,,,,,辽宁,,zbefine.txt
丹东新闻综合,http://59.47.133.234:64230/live,,,,,,,,,辽宁,,zbefine.txt
丹东公共频道,http://59.47.133.234:64231/live,,,,,,,,,辽宁,,zbefine.txt
鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8,,,,,,,,,内蒙古,,zbefine.txt
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8,,,,,,,,,内蒙古,,zbefine.txt
鄂尔多斯城市生活,http://live.erdszs.org.cn/lsdream/726npBZ/1000/live.m3u8,,,,,,,,,内蒙古,,zbefine.txt
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8,,,,,,,,,内蒙古,,zbefine.txt
巴彦淖尔新闻综合,https://pili-live-hls-bynr.tianma3600.com/bynr/xwzh.m3u8,,,,,,,,,内蒙古,,zbefine.txt
巴彦淖尔经济生活,https://pili-live-hls-bynr.tianma3600.com/bynr/szcj.m3u8,,,,,,,,,内蒙古,,zbefine.txt
巴彦淖尔影视娱乐,https://pili-live-hls-bynr.tianma3600.com/bynr/ysyl.m3u8,,,,,,,,,内蒙古,,zbefine.txt
乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8,,,,,,,,,内蒙古,,zbefine.txt
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8,,,,,,,,,内蒙古,,zbefine.txt
乌兰察布生活频道,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8,,,,,,,,,内蒙古,,zbefine.txt
达茂综合频道,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162426298237692.m3u8,,,,,,,,,内蒙古,,zbefine.txt
固阳综合频道,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160861109294211.m3u8,,,,,,,,,内蒙古,,zbefine.txt
克旗综合频道,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live159582155321721.m3u8,,,,,,,,,内蒙古,,zbefine.txt
元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8,,,,,,,,,内蒙古,,zbefine.txt
突泉综合频道,http://pili-live-hls.cyyapp2019.sobeylive.com/cyyapp2019/live163886991032759.m3u8,,,,,,,,,内蒙古,,zbefine.txt
库伦旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161942247484390.m3u8,,,,,,,,,内蒙古,,zbefine.txt
奈曼旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161888593025926.m3u8,,,,,,,,,内蒙古,,zbefine.txt
准格尔旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161802828375549.m3u8,,,,,,,,,内蒙古,,zbefine.txt
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8,,,,,,,,,内蒙古,,zbefine.txt
察右前旗综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160073959279435.m3u8,,,,,,,,,内蒙古,,zbefine.txt
鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162700604855057.m3u8,,,,,,,,,内蒙古,,zbefine.txt
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8?txSecret=39373ebcf0d57da2477968efb258e2b7&txTime=6235C9B6,,,,,,,,,宁夏,,zbefine.txt
宁夏经济,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=7,,,,,,,,,宁夏,,zbefine.txt
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8?txSecret=6a3918f766d0ff625282376ffee72687&txTime=6235C9C1,,,,,,,,,宁夏,,zbefine.txt
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8,,,,,,,,,宁夏,,zbefine.txt
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8,,,,,,,,,宁夏,,zbefine.txt
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763,,,,,,,,,青海,,zbefine.txt
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577,,,,,,,,,青海,,zbefine.txt
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8,,,,,,,,,青海,,zbefine.txt
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8,,,,,,,,,青海,,zbefine.txt
西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8,,,,,,,,,青海,,zbefine.txt
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8,,,,,,,,,青海,,zbefine.txt
玉树新闻频道,http://stream.ysbtv.net/1/sd/live.m3u8,,,,,,,,,青海,,zbefine.txt
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8,,,,,,,,,青海,,zbefine.txt
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8,,,,,,,,,青海,,zbefine.txt
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8,,,,,,,,,青海,,zbefine.txt
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8,,,,,,,,,青海,,zbefine.txt
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8,,,,,,,,,青海,,zbefine.txt
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8,,,,,,,,,青海,,zbefine.txt
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8,,,,,,,,,青海,,zbefine.txt
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8,,,,,,,,,青海,,zbefine.txt
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8,,,,,,,,,青海,,zbefine.txt
农林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226204/index.m3u8,,,,,,,,,陕西,,zbefine.txt
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8,,,,,,,,,陕西,,zbefine.txt
西安白鸽都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8,,,,,,,,,陕西,,zbefine.txt
西安商务资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8,,,,,,,,,陕西,,zbefine.txt
西安文化影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8,,,,,,,,,陕西,,zbefine.txt
西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8,,,,,,,,,陕西,,zbefine.txt
西安音乐综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8,,,,,,,,,陕西,,zbefine.txt
西安移动电视,http://stream2.xiancity.cn/xatv7/sd/live.m3u8,,,,,,,,,陕西,,zbefine.txt
安康新闻频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakzhpd.m3u8,,,,,,,,,陕西,,zbefine.txt
安康新闻频道,http://pili-live-hdl.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakzhpd.m3u8,,,,,,,,,陕西,,zbefine.txt
安康公共频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakggpd.m3u8,,,,,,,,,陕西,,zbefine.txt
安康公共频道,http://pili-live-hdl.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakggpd.m3u8,,,,,,,,,陕西,,zbefine.txt
安康教育频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakjypd.m3u8,,,,,,,,,陕西,,zbefine.txt
安康教育频道,http://pili-live-hdl.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakjypd.m3u8,,,,,,,,,陕西,,zbefine.txt
宝鸡新闻综合,http://h5.baojinews.com/m3u8/baojitv1.m3u8,,,,,,,,,陕西,,zbefine.txt
宝鸡经济资讯,http://h5.baojinews.com/m3u8/baojitv2.m3u8,,,,,,,,,陕西,,zbefine.txt
神东一套,http://livesdong.chinamcache.com/sddst/zb01.flv?auth_key=1651114357-0-0-47fab624b80c8467784cb2f2ff5e6d2c,,,,,,,,,陕西,,zbefine.txt
山东教育卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225719/index.m3u8,,,,,,,,,山东,,zbefine.txt
山东教育卫视,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
中华美食,http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8,,,,,,,,,山东,,zbefine.txt
青岛城阳频道,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8,,,,,,,,,山东,,zbefine.txt
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
日照科教频道,http://live.rzw.com.cn/ggpd/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
日照导视频道,http://live.rzw.com.cn/fcpd/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8,,,,,,,,,山东,,zbefine.txt
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8,,,,,,,,,山东,,zbefine.txt
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8,,,,,,,,,山东,,zbefine.txt
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8,,,,,,,,,山东,,zbefine.txt
菏泽新闻综合,http://zb.hezegd.com:1935/live/hztv1/1000k/tzwj_video.m3u8,,,,,,,,,山东,,zbefine.txt
菏泽经济生活,http://zb.hezegd.com:1935/live/hztv2/1000k/tzwj_video.m3u8,,,,,,,,,山东,,zbefine.txt
菏泽影视频道,http://zb.hezegd.com:1935/live/hztv3/1000k/tzwj_video.m3u8,,,,,,,,,山东,,zbefine.txt
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
德州图文频道,http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
德州图文频道,http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
德州图文频道,http://video.dztv.tv:1935/live/dztw_sj/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8,,,,,,,,,山东,,zbefine.txt
聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
聊城公共频道,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
聊城公共频道,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
青州综合频道,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
岱岳综合频道,http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8,,,,,,,,,山东,,zbefine.txt
新泰综合频道,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
新泰综合频道,http://111.17.214.12:1935/live/xtzh/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
新泰综合频道,http://119.184.188.117:1935/live/xtzh/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
新泰乡村频道,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
新泰乡村频道,http://111.17.214.12:1935/live/xtxc/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
新泰乡村频道,http://119.184.188.117:1935/live/xtxc/playlist.m3u8,,,,,,,,,山东,,zbefine.txt
上海纪实人文,http://39.135.138.58:18890/PLTV/88888888/224/3221225654/index.m3u8,,,,,,,,,上海,,zbefine.txt
上海纪实人文,http://39.135.138.58:18890/PLTV/88888888/224/3221225655/index.m3u8,,,,,,,,,上海,,zbefine.txt
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8,,,,,,,,,上海,,zbefine.txt
哈哈炫动,http://39.135.138.58:18890/PLTV/88888888/224/3221225720/index.m3u8,,,,,,,,,上海,,zbefine.txt
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8,,,,,,,,,上海,,zbefine.txt
金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8,,,,,,,,,上海,,zbefine.txt
金山电视台,http://live.mudu.tv/watch/4zbn2f.flv,,,,,,,,,上海,,zbefine.txt
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8,,,,,,,,,山西,,zbefine.txt
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8,,,,,,,,,山西,,zbefine.txt
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8,,,,,,,,,山西,,zbefine.txt
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8,,,,,,,,,山西,,zbefine.txt
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8,,,,,,,,,山西,,zbefine.txt
临汾三套,http://hw-play.lezhibo.com/live/8552545d9bab4781bd46e8b41249d0e3.m3u8,,,,,,,,,山西,,zbefine.txt
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8,,,,,,,,,山西,,zbefine.txt
晋中新闻频道,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8,,,,,,,,,山西,,zbefine.txt
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8,,,,,,,,,山西,,zbefine.txt
晋中公共频道,http://jzdb.jztvnews.com:83/live/mount_for_ts/jzgg.m3u8,,,,,,,,,山西,,zbefine.txt
长治新闻综合,http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect,,,,,,,,,山西,,zbefine.txt
长治新闻综合,http://111.53.105.2:8084/live/4b0bcd8509d748358b4450921fc3443b?fmt=h264_800k_flv,,,,,,,,,山西,,zbefine.txt
长治公共频道,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect,,,,,,,,,山西,,zbefine.txt
长治公共频道,http://111.53.105.2:8084/live/7223161a96984d81b711d762d7e7fdd1?fmt=h264_800k_flv,,,,,,,,,山西,,zbefine.txt
长治教育频道,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect,,,,,,,,,山西,,zbefine.txt
长治教育频道,http://111.53.105.2:8084/live/2b7f0174d0f44c34bf466fc0ab801a3a?fmt=h264_800k_flv,,,,,,,,,山西,,zbefine.txt
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8,,,,,,,,,山西,,zbefine.txt
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8,,,,,,,,,山西,,zbefine.txt
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8,,,,,,,,,山西,,zbefine.txt
平顺综合,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0,,,,,,,,,山西,,zbefine.txt
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8,,,,,,,,,山西,,zbefine.txt
武乡新闻综合,http://60.220.198.84:81/0.m3u8,,,,,,,,,山西,,zbefine.txt
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8,,,,,,,,,山西,,zbefine.txt
怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8,,,,,,,,,山西,,zbefine.txt
平鲁综合频道,https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb,,,,,,,,,山西,,zbefine.txt
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8,,,,,,,,,山西,,zbefine.txt
安泽综合,https://qnwjgp6u.live.sxmty.com/live/hls/8004b4759fae489b8ab0d40ce1290fe2/d77ec722dd494a5e92caf5ea283f232d-1.m3u8,,,,,,,,,山西,,zbefine.txt
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8,,,,,,,,,山西,,zbefine.txt
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8,,,,,,,,,山西,,zbefine.txt
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8,,,,,,,,,山西,,zbefine.txt
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8,,,,,,,,,山西,,zbefine.txt
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8,,,,,,,,,山西,,zbefine.txt
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8,,,,,,,,,山西,,zbefine.txt
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8,,,,,,,,,山西,,zbefine.txt
昔阳电视台,https://muspz2pi.live.sxmty.com/live/hls/33a3ffb76e06432cb2e535e58aa8441d/6644d056086b4f608c87db5be6d7f05e.m3u8,,,,,,,,,山西,,zbefine.txt
临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8,,,,,,,,,山西,,zbefine.txt
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8,,,,,,,,,山西,,zbefine.txt
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8,,,,,,,,,山西,,zbefine.txt
神池新闻综合,http://frjw3tzv.live.sxmty.com/live/hls/28d39691d44244e2b6b2afe7c75104ff/4085af81ad5d4dd9a61b627c75161f02.m3u8,,,,,,,,,山西,,zbefine.txt
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8,,,,,,,,,山西,,zbefine.txt
五寨综合,https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688,,,,,,,,,山西,,zbefine.txt
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8,,,,,,,,,山西,,zbefine.txt
高平综合频道,http://live.gprmt.cn/gpnews/hd/live.m3u8,,,,,,,,,山西,,zbefine.txt
灵丘电视台,https://stream.icelook.cn/1a7c625fde427dc3/6735154231323395076_1611041008.m3u8?auth_key=1893456000-0-0-fe9d45877d8cdddb4afccd9c1a12f3f8,,,,,,,,,山西,,zbefine.txt
四川经济频道,http://ep.b1791.com/php/sctv.php?id=scjj,,,,,,,,,四川,,zbefine.txt
四川文化旅游,http://ep.b1791.com/php/sctv.php?id=scwhly,,,,,,,,,四川,,zbefine.txt
四川新闻频道,http://ep.b1791.com/php/sctv.php?id=scxw,,,,,,,,,四川,,zbefine.txt
四川妇女儿童,http://ep.b1791.com/php/sctv.php?id=scfnet,,,,,,,,,四川,,zbefine.txt
四川乡村,http://ep.b1791.com/php/sctv.php?id=scxc,,,,,,,,,四川,,zbefine.txt
绵阳综合,http://live.sctvcloud.com/live/mytvzh/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
绵阳公共,http://live.sctvcloud.com/live/mytvgg/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
南充新闻,http://tv.drs.ncntv.com.cn:8100/channellive/nczhpd.flv,,,,,,,,,四川,,zbefine.txt
南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv,,,,,,,,,四川,,zbefine.txt
南充科教,http://tv.drs.ncntv.com.cn:8100/channellive/nckjpd.flv,,,,,,,,,四川,,zbefine.txt
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv,,,,,,,,,四川,,zbefine.txt
乐山公共频道,http://channellive.leshantv.net/live/ch2.flv,,,,,,,,,四川,,zbefine.txt
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8,,,,,,,,,四川,,zbefine.txt
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8,,,,,,,,,四川,,zbefine.txt
