频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-6.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,318,403,无视频流,,,,无音频,0.843
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-8.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,318,403,无视频流,,,,无音频,1.094
[VGA]天映经典,https://t.freetv.fun/live/tian-ying-jing-dian.m3u8,,天映經典(MAS),Malaysia,Malaysia,https://epg.pw/media/images/channel/2019/01/23/large/20190123002742257631_40.jpg,Movies,,freetv-fun-all.txt,26,403,无视频流,,,,无音频,2.199
[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-14.m3u8,,汕尾綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,Generic,,freetv-fun-all.txt,26,403,无视频流,,,,无音频,2.069
[HD]明珠,https://t.freetv.fun/live/ming-zhu-3.php,368369,明珠臺(備),Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2024/12/26/large/20241226141312380293_76.png,Movies,,freetv-fun-all.txt,28,403,无视频流,,,,无音频,2.051
[VGA]天映经典,https://t.freetv.fun/live/tian-ying-jing-dian-2.php,,天映經典(MAS),Malaysia,Malaysia,https://epg.pw/media/images/channel/2019/01/23/large/20190123002742257631_40.jpg,Movies,,freetv-fun-all.txt,25,403,无视频流,,,,无音频,2.212
[BD]天映 粤,https://t.freetv.fun/live/tian-ying-yue-1.ts,,天映頻道(MAS),Malaysia,Malaysia,https://epg.pw/media/images/channel/2023/08/05/large/20230805003741056376_18.png,Movies,,freetv-fun-all.txt,24,403,无视频流,,,,无音频,2.176
[SD]哆啦a梦,https://t.freetv.fun/live/chi-la-ameng.m3u8,,哆啦A夢專輯,Japan,Japan,https://epg.pw/media/images/channel/2019/04/05/large/20190405224107214258_16.jpg,Movies,,freetv-fun-all.txt,29,403,无视频流,,,,无音频,10.381
[BD]巩义新闻综合,https://t.freetv.fun/live/gong-yi-xin-wen-zong-he.m3u8,,義烏新聞綜合,China,China,https://epg.pw/media/images/channel/2022/11/02/large/20221102232436419268_89.jpg,News,,freetv-fun-all.txt,28,403,无视频流,,,,无音频,1.934
[SD]开封公共,https://t.freetv.fun/live/kai-feng-gong-gong.m3u8,,開封公共,China,China,https://epg.pw/media/images/channel/2022/10/31/large/20221031233333436214_84.jpg,Generic,,freetv-fun-all.txt,21,403,无视频流,,,,无音频,1.991
[HD]翡翠,https://t.freetv.fun/live/fei-cui-2.php,368366,翡翠台,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,Generic,,freetv-fun-all.txt,26,403,无视频流,,,,无音频,1.944
[BD]россия 1,https://t.freetv.fun/live/rossiia-1-5.m3u8,,Россия 1,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174157086341_53.png,Other,,freetv-fun-all.txt,318,403,无视频流,,,,无音频,2.106
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-9.m3u8,,廣東影視,China,China,https://epg.pw/media/images/channel/2023/12/26/large/20231226205507462932_79.png,Movies,,freetv-fun-all.txt,320,403,无视频流,,,,无音频,1.840
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,320,403,无视频流,,,,无音频,1.383
[BD]天映 国,https://t.freetv.fun/live/tian-ying-guo-1.ts,,天映頻道(MAS),Malaysia,Malaysia,https://epg.pw/media/images/channel/2023/08/05/large/20230805003741056376_18.png,Movies,,freetv-fun-all.txt,26,403,无视频流,,,,无音频,1.983
[BD]广东影视,https://t.freetv.fun/live/yan-dong-ying-shi-3.m3u8,,廣東影視,China,China,https://epg.pw/media/images/channel/2024/01/14/large/20240114130217262909_90.png,Movies,,freetv-fun-all.txt,322,403,无视频流,,,,无音频,1.975
[BD]登封新闻综合频道,https://t.freetv.fun/live/deng-feng-xin-wen-zong-he-pin-dao.m3u8,,開封新聞綜合,China,China,https://epg.pw/media/img/logo/2_16.jpg,Other,,freetv-fun-all.txt,22,403,无视频流,,,,无音频,1.909
[HD]翡翠,https://t.freetv.fun/live/fei-cui-5.php,368366,翡翠台,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,Generic,,freetv-fun-all.txt,25,403,无视频流,,,,无音频,1.898
[BD]翡翠,https://t.freetv.fun/live/fei-cui.m3u8,368366,翡翠台,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,Generic,,freetv-fun-all.txt,27,403,无视频流,,,,无音频,1.066
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-2.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,320,403,无视频流,,,,无音频,1.879
[BD]重庆科教高清,https://t.freetv.fun/live/zhong-qing-ke-jiao-gao-qing.m3u8,,重慶科教,China,China,https://epg.pw/media/images/channel/2024/07/29/large/20240729020024729385_11.jpg,Other,,freetv-fun-all.txt,27,403,无视频流,,,,无音频,3.121
[BD]翡翠,https://t.freetv.fun/live/fei-cui-9.ts,368366,翡翠台,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,Generic,,freetv-fun-all.txt,24,403,无视频流,,,,无音频,1.931
[BD]经济科教高清,https://t.freetv.fun/live/jing-ji-ke-jiao-gao-qing.m3u8,,溫州經濟科教,China,China,https://epg.pw/media/images/channel/2022/11/01/large/20221101015212417692_86.jpg,Other,,freetv-fun-all.txt,322,403,无视频流,,,,无音频,0.845
[BD]经济科教高清,https://t.freetv.fun/live/jing-ji-ke-jiao-gao-qing-7.m3u8,,溫州經濟科教,China,China,https://epg.pw/media/images/channel/2022/11/01/large/20221101015212417692_86.jpg,Other,,freetv-fun-all.txt,321,403,无视频流,,,,无音频,1.864
[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-8.m3u8,378846,江蘇衛視,China,China,https://epg.pw/media/images/channel/2022/05/30/large/20220530225651709500_84.jpg,Generic,,freetv-fun-all.txt,26,403,无视频流,,,,无音频,5.663
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-9.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,318,403,无视频流,,,,无音频,1.545
[BD]广东经济科教,https://t.freetv.fun/live/yan-dong-jing-ji-ke-jiao.m3u8,,廣東經濟科教,China,China,https://epg.pw/media/images/channel/2024/01/11/large/20240111224501741507_16.png,Generic,,freetv-fun-all.txt,319,403,无视频流,,,,无音频,1.914
[BD]经济科教高清,https://t.freetv.fun/live/jing-ji-ke-jiao-gao-qing-2.m3u8,,溫州經濟科教,China,China,https://epg.pw/media/images/channel/2022/11/01/large/20221101015212417692_86.jpg,Other,,freetv-fun-all.txt,322,403,无视频流,,,,无音频,1.171
[BD]有线18,https://t.freetv.fun/live/you-xian-18-3.ts,368334,有線18臺,Hong Kong,Hong Kong,https://epg.pw/media/img/logo/1_15.jpg,Other,,freetv-fun-all.txt,30,403,无视频流,,,,无音频,1.887
[BD]翡翠,https://t.freetv.fun/live/fei-cui-8.ts,368366,翡翠台,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,Generic,,freetv-fun-all.txt,31,403,无视频流,,,,无音频,1.867
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-13.m3u8,,廣東影視,China,China,https://epg.pw/media/images/channel/2023/12/26/large/20231226205507462932_79.png,Movies,,freetv-fun-all.txt,320,403,无视频流,,,,无音频,1.277
[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-3.m3u8,,揭陽新聞綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,,freetv-fun-all.txt,327,403,无视频流,,,,无音频,0.830
[BD]dw德國之聲,https://t.freetv.fun/live/dwde-guo-zhi-sheng-4.m3u8,,德國之聲,Germany,Germany,https://epg.pw/media/img/logo/1_203.jpg,News,,freetv-fun-all.txt,318,403,无视频流,,,,无音频,1.920
[BD]广安新闻综合,https://t.freetv.fun/live/yan-an-xin-wen-zong-he.m3u8,,安陽新聞綜合,China,China,https://epg.pw/media/images/channel/2022/10/31/large/20221031232831325255_59.jpg,News,,freetv-fun-all.txt,24,403,无视频流,,,,无音频,1.895
[BD]幸福空間居家,https://t.freetv.fun/live/xing-fu-kong-jian-ju-jia-4.m3u8,,幸福空間居家,China,China,https://epg.pw/media/images/channel/2022/11/27/large/20221127190415675062_41.jpg,Knowledge,,freetv-fun-all.txt,22,403,无视频流,,,,无音频,1.932
[BD]岭南戏曲,https://t.freetv.fun/live/ling-nan-xi-qu.m3u8,,嶺南戲曲,China,China,https://epg.pw/media/images/channel/2024/01/14/large/20240114131157979340_60.png,Other,,freetv-fun-all.txt,22,403,无视频流,,,,无音频,0.836
[BD]电影,https://t.freetv.fun/live/dian-ying-12.m3u8,,電影頻道,China,China,https://epg.pw/media/,Test,,freetv-fun-all.txt,21,403,超时,,,,无音频,20.237
[BD]有线18,https://t.freetv.fun/live/you-xian-18-2.ts,368334,有線18臺,Hong Kong,Hong Kong,https://epg.pw/media/img/logo/1_15.jpg,Other,,freetv-fun-all.txt,31,403,无视频流,,,,无音频,1.918
[BD]封丘新闻综合,https://t.freetv.fun/live/feng-qiu-xin-wen-zong-he.m3u8,,開封新聞綜合,China,China,https://epg.pw/media/img/logo/2_16.jpg,Other,,freetv-fun-all.txt,24,403,无视频流,,,,无音频,1.951
[VGA]自贡综合,https://t.freetv.fun/live/zi-gong-zong-he-3.m3u8,,自貢綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2017/03/15/20170315180040859436_26.jpg,Generic,,freetv-fun-all.txt,28,403,无视频流,,,,无音频,1.622
[BD]河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-5.m3u8,13886,河北衛視,China,China,https://epg.pw/media/images/channel/2022/05/31/large/20220531145616881844_72.jpg,Generic,,freetv-fun-all.txt,23,403,无视频流,,,,无音频,5.523
[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi-6.m3u8,,海峽衛視,China,China,https://epg.pw/media/images/channel/2025/01/28/large/20250128060839855238_81.jpg,Generic,,freetv-fun-all.txt,14,403,无视频流,,,,无音频,0.436
[VGA]自贡综合,https://t.freetv.fun/live/zi-gong-zong-he-1.flv,,自貢綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2017/03/15/20170315180040859436_26.jpg,Generic,,freetv-fun-all.txt,28,403,无视频流,,,,无音频,1.943
[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-1.m3u8,,揭陽新聞綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,,freetv-fun-all.txt,329,403,无视频流,,,,无音频,1.937
[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing.m3u8,,揭陽新聞綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,,freetv-fun-all.txt,329,403,无视频流,,,,无音频,0.799
[BD]西藏影视文化,https://t.freetv.fun/live/xi-cang-ying-shi-wen-hua.php,,西藏影視文化,China,China,https://epg.pw/media/images/channel/2022/05/30/large/20220530222246719342_54.jpg,Other,,freetv-fun-all.txt,26,403,超时,,,,无音频,20.002
[VGA]自贡综合,https://t.freetv.fun/live/zi-gong-zong-he-2.flv,,自貢綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2017/03/15/20170315180040859436_26.jpg,Generic,,freetv-fun-all.txt,29,403,无视频流,,,,无音频,1.903
Taiwan Plus TV (1080p),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV78.m3u8,TaiwanPlusTV.tw@SD,,,,,,,iptv-org-tw.txt,57,200,无视频流,,,,无音频,0.161
[HD]凤凰电影,https://t.freetv.fun/live/feng-huang-dian-ying-1.ts,,鳳凰電影,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2022/02/26/large/20220226170707446242_18.png,Movies,,freetv-fun-all.txt,248,403,无视频流,,,,无音频,1.862
[VGA]自贡综合,https://t.freetv.fun/live/zi-gong-zong-he.flv,,自貢綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2017/03/15/20170315180040859436_26.jpg,Generic,,freetv-fun-all.txt,30,403,无视频流,,,,无音频,1.909
[BD]русский роман,https://t.freetv.fun/live/russkii-roman.m3u8,5780,Русский Роман,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2017/01/02/20170102201616990949_19.png,Movies,,freetv-fun-all.txt,317,403,超时,,,,无音频,20.002
[BD]歷史,https://t.freetv.fun/live/li-shi-3.m3u8,,歷史頻道2,United States,United States,https://epg.pw/media/images/channel/2016/01/14/large/20160114185500574121_94.jpg,Knowledge,,freetv-fun-all.txt,25,403,无视频流,,,,无音频,1.996
[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-12.m3u8,,揭陽新聞綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,,freetv-fun-all.txt,328,403,无视频流,,,,无音频,0.788
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-3.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,305,403,无视频流,,,,无音频,1.644
[HD]电影,https://t.freetv.fun/live/dian-ying-3.m3u8,,電影頻道,China,China,https://epg.pw/media/,Test,,freetv-fun-all.txt,19,403,无视频流,,,,无音频,1.893
[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-2.m3u8,,揭陽新聞綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,,freetv-fun-all.txt,329,403,无视频流,,,,无音频,1.894
[BD]广东影视,https://t.freetv.fun/live/yan-dong-ying-shi-2.m3u8,,廣東影視,China,China,https://epg.pw/media/images/channel/2024/01/14/large/20240114130217262909_90.png,Movies,,freetv-fun-all.txt,309,403,无视频流,,,,无音频,1.878
[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er.m3u8,,廣東少兒,China,China,https://epg.pw/media/images/channel/2023/07/21/large/20230721133553685102_74.png,Kids,,freetv-fun-all.txt,19,403,无视频流,,,,无音频,1.020
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-7.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,305,403,无视频流,,,,无音频,1.508
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-6.m3u8,,廣東影視,China,China,https://epg.pw/media/images/channel/2023/12/26/large/20231226205507462932_79.png,Movies,,freetv-fun-all.txt,308,403,无视频流,,,,无音频,0.811
[BD]武汉文体,https://t.freetv.fun/live/wu-yi-wen-ti.m3u8,,武漢文體,China,China,https://epg.pw/media/images/channel/2022/05/30/large/20220530223059960515_90.jpg,Sports,,freetv-fun-all.txt,28,403,无视频流,,,,无音频,1.064
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-4.m3u8,,廣東影視,China,China,https://epg.pw/media/images/channel/2023/12/26/large/20231226205507462932_79.png,Movies,,freetv-fun-all.txt,308,403,无视频流,,,,无音频,1.968
[BD]新县新闻综合,https://t.freetv.fun/live/xin-xian-xin-wen-zong-he.m3u8,,新鄉新聞綜合,China,China,https://epg.pw/media/images/channel/2022/10/31/large/20221031232633721944_67.jpg,News,,freetv-fun-all.txt,22,403,无视频流,,,,无音频,1.924
[BD]东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-8.m3u8,378858,東南衛視,China,China,https://epg.pw/media/images/channel/2025/01/28/large/20250128055858539901_84.jpg,Generic,,freetv-fun-all.txt,31,403,无视频流,,,,无音频,0.588
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-5.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,306,403,无视频流,,,,无音频,0.857
[HD]泸州新闻综合,https://t.freetv.fun/live/lu-zhou-xin-wen-zong-he.m3u8,,湖州新聞綜合,China,China,https://epg.pw/media/images/channel/2022/11/01/large/20221101020031305070_25.jpg,News,,freetv-fun-all.txt,310,403,无视频流,,,,无音频,1.948
[SD]舞阳新闻综合频道,https://t.freetv.fun/live/wu-yang-xin-wen-zong-he-pin-dao.m3u8,,南陽新聞綜合,China,China,https://epg.pw/media/img/logo/2_19.jpg,Other,,freetv-fun-all.txt,28,403,无视频流,,,,无音频,1.924
[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-4.m3u8,,廣東少兒,China,China,https://epg.pw/media/images/channel/2023/07/21/large/20230721133553685102_74.png,Kids,,freetv-fun-all.txt,19,403,无视频流,,,,无音频,1.908
[BD]黄金华剧,https://t.freetv.fun/live/huang-jin-hua-ju-1.ts,,黃金華劇,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2024/10/28/large/20241028094745073878_48.png,Movies,,freetv-fun-all.txt,310,403,无视频流,,,,无音频,1.935
[BD]明珠,https://t.freetv.fun/live/ming-zhu-8.ts,,明珠,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2024/12/26/large/20241226141232820122_81.png,Movies,,freetv-fun-all.txt,21,403,无视频流,,,,无音频,1.940
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-2.m3u8,,廣東少兒,China,China,https://epg.pw/media/images/channel/2023/12/26/large/20231226205555048307_40.png,Kids,,freetv-fun-all.txt,17,403,无视频流,,,,无音频,1.906
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing.m3u8,,廣東少兒,China,China,https://epg.pw/media/images/channel/2023/12/26/large/20231226205555048307_40.png,Kids,,freetv-fun-all.txt,20,403,无视频流,,,,无音频,0.795
[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-6.m3u8,,揭陽新聞綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,,freetv-fun-all.txt,337,403,无视频流,,,,无音频,1.904
[BD]私人影院,https://t.freetv.fun/live/si-ren-ying-yuan-1.ts,,私人影院,China,China,https://epg.pw/media/images/channel/2022/04/30/large/20220430225609341088_11.png,Movies,,freetv-fun-all.txt,24,403,无视频流,,,,无音频,1.883
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-3.m3u8,,廣東少兒,China,China,https://epg.pw/media/images/channel/2023/12/26/large/20231226205555048307_40.png,Kids,,freetv-fun-all.txt,18,403,无视频流,,,,无音频,1.924
[BD]深圳都市,https://t.freetv.fun/live/shen-zhen-du-shi.m3u8,,深圳都市,China,China,https://epg.pw/media/images/channel/2022/05/19/large/20220519234446820820_32.jpg,Generic,,freetv-fun-all.txt,17,403,无视频流,,,,无音频,0.827
[SD]电影,https://t.freetv.fun/live/dian-ying.m3u8,,電影頻道,China,China,https://epg.pw/media/,Test,,freetv-fun-all.txt,22,403,超时,,,,无音频,20.002
[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-3.m3u8,,汕尾綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,Generic,,freetv-fun-all.txt,29,403,无视频流,,,,无音频,0.988
[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing.m3u8,,汕尾綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,Generic,,freetv-fun-all.txt,31,403,无视频流,,,,无音频,1.525
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-5.m3u8,,廣東少兒,China,China,https://epg.pw/media/images/channel/2023/12/26/large/20231226205555048307_40.png,Kids,,freetv-fun-all.txt,18,403,无视频流,,,,无音频,1.091
[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-5.m3u8,,揭陽新聞綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,,freetv-fun-all.txt,340,403,无视频流,,,,无音频,0.755
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-14.m3u8,,潮州綜合,China,China,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,Generic,,freetv-fun-all.txt,316,403,无视频流,,,,无音频,1.292
