频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
云南卫视,https://stream1.freetv.fun/9d270f0d8b11bd0a9c8a283760f72046181420a6053afff2c652e824f030896b.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.715
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-5.php,,,,,,,854x480,CCSH.txt,20,403,成功,h264,854x480,25.0,有音频,2.747
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-9.php,,,,,,,1920x1080,CCSH.txt,62,403,成功,hevc,1920x1080,25.0,有音频,3.931
延边卫视,https://t.freetv.fun/live/yan-bian-wei-shi.m3u8,,,,,,,1920x1080,CCSH.txt,22,403,成功,h264,1920x1080,25.0,有音频,2.872
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-12.php,,,,,,,1920x1080,CCSH.txt,75,403,成功,h264,1920x1080,25.0,有音频,1.705
四川卫视,https://stream1.freetv.fun/1fee1f6d31944264f93ad34a35e6a3828918420f86b3f91ce5d6696131dca610.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.487
北京卫视,https://stream1.freetv.fun/81c57e64229ee26513ec49252330adea92adafa87cfe9d56626cf1847172632e.m3u8,,,,,,,1280x720,CCSH.txt,20,403,成功,h264,1280x720,25.0,有音频,1.457
宁夏卫视,http://tvbox6.icu/tv/migu.php?id=nxws,,,,,,,1920x1080,CCSH.txt,1928,200,成功,h264,1920x1080,30.0,有音频,9.863
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-5.php,,,,,,,1920x1080,CCSH.txt,21,403,成功,h264,1920x1080,30.0,有音频,1.114
吉林卫视,http://tvbox6.icu/tv/migu.php?id=jlws,,,,,,,1920x1080,CCSH.txt,1991,200,成功,h264,1920x1080,30.0,有音频,9.926
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-2.php,,,,,,,1920x1080,CCSH.txt,20,403,成功,h264,1920x1080,25.0,有音频,1.861
新疆卫视,https://t.freetv.fun/live/xin-jiang-wei-shi.php,,,,,,,1920x1080,CCSH.txt,21,403,成功,hevc,1920x1080,25.0,有音频,4.556
新疆卫视,https://stream1.freetv.fun/b018a738e4f4c556296cf873999c9652fa3a0afb20a39907e6653036e2cb0c15.m3u8,,,,,,,1280x720,CCSH.txt,65,403,成功,h264,1280x720,25.0,有音频,1.499
宁夏卫视,https://stream1.freetv.fun/9e9a0dd5cc6c79080efcaa9b958ea5c261ee2af517560e301ea605e75e264b70.m3u8,,,,,,,854x480,CCSH.txt,20,403,成功,h264,854x480,25.0,有音频,2.519
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-2.m3u8,,,,,,,1920x1080,CCSH.txt,21,403,成功,h264,1920x1080,25.0,有音频,0.955
新疆卫视,https://t.freetv.fun/live/xin-jiang-wei-shi-14.m3u8,,,,,,,720x576,CCSH.txt,338,403,成功,h264,720x576,25.0,有音频,3.585
宁夏卫视,https://stream1.freetv.fun/ee969918364f2f6e6bc56062125c9687ec7ffb6a2db0d4dda27be1eb74a692ac.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.504
广东卫视,https://stream1.freetv.fun/7032dd2b86126b125a4a42c63b1c2c175975b401a309f3c31722542ede60c7d7.m3u8,,,,,,,1280x720,CCSH.txt,62,403,成功,h264,1280x720,25.0,有音频,1.483
广西卫视,https://stream1.freetv.fun/43e90d6037b24b80d5209dd5e5bb4e3979d839b4803aebd923489e5f6f01ca4f.m3u8,,,,,,,1280x720,CCSH.txt,70,403,成功,h264,1280x720,25.0,有音频,1.542
宁夏卫视,https://stream1.freetv.fun/bbdd34baf660b2abd7cd2ec65254ab66906d26a7958a0c249bb9f7eaac1b051a.m3u8,,,,,,,720x576,CCSH.txt,74,403,成功,h264,720x576,25.0,有音频,3.325
吉林卫视,https://t.freetv.fun/live/ji-lin-wei-shi.php,,,,,,,1920x1080,CCSH.txt,23,403,成功,hevc,1920x1080,25.0,有音频,4.108
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-13.m3u8,,,,,,,1920x1080,CCSH.txt,346,403,成功,h264,1920x1080,25.0,有音频,1.092
广东卫视,https://stream1.freetv.fun/d2589ead2fb42babba3a2b80930b04d6da9272d2c5f125d60cd57a204a3e7e2d.m3u8,,,,,,,1280x720,CCSH.txt,22,403,成功,h264,1280x720,25.0,有音频,1.504
山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-8.m3u8,,,,,,,1920x1080,CCSH.txt,20,403,成功,h264,1920x1080,25.0,有音频,0.691
厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-2.php,,,,,,,720x576,CCSH.txt,21,403,成功,h264,720x576,50.0,有音频,3.463
宁夏卫视,https://migu.188766.xyz/?migutoken=32575a7a456636743f6fa6cc854a89ed&id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86&type=yy,,,,,,,1920x1080,CCSH.txt,86,403,成功,h264,1920x1080,28.0,有音频,0.900
天津卫视,https://stream1.freetv.fun/e7bc8916d500f0d6e0818c0a3fb5dfc4658e8245bc79e4c4cf35ac9dab436fec.m3u8,,,,,,,1920x1080,CCSH.txt,337,403,成功,hevc,1920x1080,25.0,有音频,4.776
广西卫视,https://stream1.freetv.fun/840f9576ae171a370f146ffea676f1a77801172f5c1e76e16f7bd004938346cf.ctv,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.708
厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi.m3u8,,,,,,,720x576,CCSH.txt,65,403,成功,h264,720x576,25.0,有音频,0.680
新疆卫视,https://t.freetv.fun/live/xin-jiang-wei-shi-2.php,,,,,,,720x576,CCSH.txt,21,403,成功,h264,720x576,25.0,有音频,0.906
宁夏卫视,https://stream1.freetv.fun/63dad6a604b26db1cefabe6841934350b6b8a6738afb06227e878afe88b596ed.m3u8,,,,,,,854x480,CCSH.txt,21,403,成功,h264,854x480,25.0,有音频,2.563
新疆卫视,https://stream1.freetv.fun/e7a053abe997b38ab5da298dbe0ab1b78baee99b05594e77c3f2375af55027c8.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.548
吉林卫视,https://migu.188766.xyz/?migutoken=2479c3a3eae2513033f98116e2f97f26&id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,,,,,,,1920x1080,CCSH.txt,92,403,成功,h264,1920x1080,28.0,有音频,1.111
吉林卫视,https://stream1.freetv.fun/0b38bb4f01acb16ac008904877df1eac2eac8bc17ab45e48e9d024a6c4e33ca4.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.464
延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8,,,,,,,1280x720,CCSH.txt,2989,200,成功,h264,1280x720,25.0,有音频,2.232
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-9.m3u8,,,,,,,1920x1080,CCSH.txt,341,403,成功,h264,1920x1080,50.0,有音频,3.763
云南卫视,https://stream1.freetv.fun/c641c668703bdb2c9d80a75dcbf17474cf8b1203c8002158fb036111cc5ea8e2.m3u8,,,,,,,1280x720,CCSH.txt,20,403,成功,h264,1280x720,25.0,有音频,1.735
广东卫视,https://www.freetv.top/migu/608831231.m3u8?migutoken=78af5371d66a723fc72d7a69c8a18ade502c19d2cf715aa502730a2b197148f3ac859ba4dfc8177df928c7b17e4f7e50e73fa17782751d96ca1224dc27c62d3025503e7b80de41b09560f78ee1,,,,,,,1920x1080,CCSH.txt,383,200,成功,h264,1920x1080,30.0,有音频,1.518
广东卫视,http://tvbox6.icu/tv/migu.php?id=gdws,,,,,,,1920x1080,CCSH.txt,2315,200,成功,h264,1920x1080,30.0,有音频,8.427
宁夏卫视,http://113.15.109.216:59901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,556,200,成功,h264,720x576,50.0,有音频,5.184
广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-5.php,,,,,,,1920x1080,CCSH.txt,344,403,成功,h264,1920x1080,25.0,有音频,13.549
广东卫视,https://stream1.freetv.fun/83cb195384d56301c888d89f92f507201cff9f93ff2b2b6ad0dee9fcbf7751ce.m3u8,,,,,,,1280x720,CCSH.txt,61,403,成功,h264,1280x720,25.0,有音频,1.484
东南卫视,http://61.184.46.85:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,386,200,成功,h264,1920x1080,25.0,有音频,6.889
海南卫视,https://www.freetv.top/migu/947472502.m3u8?migutoken=b49395c0adad3f977a69d9555b7ec0e60a9f6076a9bd17687472774c39f5e60c68b55ab46fdf0d73b68a871b71b438163c9ae6604499693eb260ed04ebe98df3f12124410b199e0741f3429b11,,,,,,,1920x1080,CCSH.txt,344,200,成功,h264,1920x1080,30.0,有音频,0.900
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-13.m3u8,,,,,,,720x576,CCSH.txt,342,403,成功,h264,720x576,25.0,有音频,6.824
新疆卫视,https://stream1.freetv.fun/fde702f8f3933462e049918018806fc7f05cfaaba3a34171795ef12a20a3dba0.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.508
新疆卫视,https://stream1.freetv.fun/c07714b7f1004e17604d86e387852ba566545ab574aa511151b4c535c279e69b.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.523
宁夏卫视,https://stream1.freetv.fun/a29d7f1ce70a0aa325c484b53b9e521bca3271a88c18e8a3c13c2706154e040d.m3u8,,,,,,,1280x720,CCSH.txt,341,403,成功,h264,1280x720,25.0,有音频,1.568
山东卫视,https://stream1.freetv.fun/c5d7e1d2bdcefe510e4d8ef42acdf78c2e399133bad012c2c8a9125d832da5ee.m3u8,,,,,,,1280x720,CCSH.txt,64,403,成功,h264,1280x720,25.0,有音频,1.506
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-4.m3u8,,,,,,,720x576,CCSH.txt,61,403,成功,h264,720x576,25.0,有音频,0.669
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8,,,,,,,720x576,CCSH.txt,222,200,成功,h264,720x576,25.0,有音频,7.077
深圳卫视,https://stream1.freetv.fun/7d39b3e02dccfbd1ed32ec34964c9c335bfed429cb4f45800afa9f77414d01e3.ctv,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.752
天津卫视,https://stream1.freetv.fun/c53b590edd83259c81e0c7236308f727d152af9ddb24496c8db1485b6a046e32.m3u8,,,,,,,1280x720,CCSH.txt,68,403,成功,h264,1280x720,25.0,有音频,1.519
北京卫视,http://113.15.109.216:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,587,200,成功,h264,720x576,50.0,有音频,3.772
深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-11.m3u8,,,,,,,1920x1080,CCSH.txt,341,403,成功,h264,1920x1080,50.0,有音频,13.737
北京卫视,https://stream1.freetv.fun/bfd48a0fc057ee1c7fc8b6cac592b9f9ca1cfd00b2ef04c0c68f6fea69970b27.m3u8,,,,,,,1280x720,CCSH.txt,23,403,成功,h264,1280x720,25.0,有音频,1.481
广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-13.php,,,,,,,1920x1080,CCSH.txt,348,403,成功,h264,1920x1080,30.0,有音频,1.540
山东卫视,http://drive.mxmy.net:8888/udp/239.3.1.209:8052,,,,,,,1920x1080,CCSH.txt,451,200,成功,h264,1920x1080,25.0,有音频,6.214
广西卫视,https://stream1.freetv.fun/64c0d15a8ec94aa45c8bb8e9314d511676c9ae4378cc20bd0c2b606caf6383e4.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.492
四川卫视,https://stream1.freetv.fun/197fd35f48748ce2cffdf9f0f2e86ecd3081f95a21c30c5b609824774f52a916.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.507
厦门卫视,https://stream1.freetv.fun/1d1f4ee3272778c3d7965079694c5fa2b4daae8342dfb55a91a721fa64d486fb.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.480
北京卫视,https://stream1.freetv.fun/786bf920787f92216b3f39c74879c122dbb5dfe0f0d4082b5f43fdf3c8a75474.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.470
云南卫视,https://stream1.freetv.fun/db3a0a73c90fdc8f86e527b0c2ff10fffe1813c3ad779aeac33e8df0a8bd575a.m3u8,,,,,,,1280x720,CCSH.txt,22,403,成功,h264,1280x720,25.0,有音频,1.500
山西卫视,http://111.61.236.247:9081/hls/47/index.m3u8,,,,,,,720x576,CCSH.txt,293,200,成功,h264,720x576,25.0,有音频,8.626
东南卫视,https://stream1.freetv.fun/4d7ac833df136bffef1468d0b0b9f1f5d56c620106e66856f1083f496885f81c.m3u8,,,,,,,1280x720,CCSH.txt,345,403,成功,h264,1280x720,25.0,有音频,1.483
山东卫视,https://stream1.freetv.fun/24c31af25ba4edecf548069f91fd10e3a708c891e9755574d9d3e85f05a6cec7.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.486
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-7.m3u8,,,,,,,1920x1080,CCSH.txt,20,403,成功,h264,1920x1080,50.0,有音频,3.082
山东卫视,https://stream1.freetv.fun/439c7c000473ecacf69a76d07e5a2754ea71c4dd72438caa79aea3e0efda70d9.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.469
吉林卫视,http://49.87.154.246:85/tsfile/live/0116_1.m3u8?key=txiptv,,,,,,,720x576,CCSH.txt,558,200,成功,h264,720x576,25.0,有音频,10.616
宁夏卫视,https://stream1.freetv.fun/d93d9d902df0fb7eb48c959bb14ffdd963361be74eb0edfa94b3d8def8fea1a7.m3u8,,,,,,,1280x720,CCSH.txt,20,403,成功,h264,1280x720,25.0,有音频,1.498
海南卫视,https://stream1.freetv.fun/e7287ead73b2c6f7869c81ee2fcec3298ffc2cea26a0402cd3c32084280590b6.ctv,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.677
安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-10.php,,,,,,,1920x1080,CCSH.txt,20,403,成功,h264,1920x1080,25.0,有音频,1.917
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-1.php,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,4.336
天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,235,200,成功,h264,1920x1080,50.0,有音频,2.459
北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-13.php,,,,,,,1920x1080,CCSH.txt,22,403,成功,h264,1920x1080,25.0,有音频,4.534
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-6-1.m3u8,,,,,,,720x576,CCSH.txt,22,403,成功,h264,720x576,25.0,有音频,0.654
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8,,,,,,,720x576,CCSH.txt,223,200,成功,h264,720x576,25.0,有音频,2.474
东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86,,,,,,,1920x1080,CCSH.txt,657,200,成功,h264,1920x1080,30.0,有音频,1.074
广东卫视,https://stream1.freetv.fun/ae49dc5a860f65496e2207dc8b5f47752f9b38beba4ccf16fc1286f71708465e.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.511
海南卫视,https://stream1.freetv.fun/4f4d773c30f9f5605059fd93020cb6a069fd48ea1e5950f49e936898cbc41a4f.m3u8,,,,,,,1280x720,CCSH.txt,66,403,成功,h264,1280x720,25.0,有音频,1.709
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-12.m3u8,,,,,,,1920x1080,CCSH.txt,342,403,成功,h264,1920x1080,25.0,有音频,5.155
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-11.m3u8,,,,,,,1280x720,CCSH.txt,347,403,成功,h264,1280x720,25.0,有音频,4.268
广西卫视,https://stream1.freetv.fun/86f11ddc0a95dc6a89f6959e3a8f5ad5cc1312fc051bf5d38dd925ba23ae5b2a.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.524
广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing.m3u8,,,,,,,1920x1080,CCSH.txt,20,403,成功,h264,1920x1080,25.0,有音频,5.557
厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-3.php,,,,,,,1920x1080,CCSH.txt,20,403,成功,h264,1920x1080,25.0,有音频,2.850
广西卫视,https://stream1.freetv.fun/00dd24ff229f857b5f63b2575005617500b45a8a594934001d45893621590099.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.505
广西卫视,https://stream1.freetv.fun/374ece896f9443b6ab9ec6b0df8ad9d5e39ebcd233b544daa940baaba70af533.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.519
吉林卫视,https://t.freetv.fun/live/ji-lin-wei-shi-3.m3u8,,,,,,,1920x1080,CCSH.txt,21,403,成功,h264,1920x1080,28.0,有音频,1.120
宁夏卫视,https://stream1.freetv.fun/ae217f89ecafb5375e74deec0b9c57836c7ebe88c9937ed4d2cf6f003de63dc7.m3u8,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.502
新疆卫视,https://stream1.freetv.fun/ba74609f5ff97c464ff3140e1e89d4a2696465ab07503a47a8f5dc1607fba7d6.m3u8,,,,,,,720x576,CCSH.txt,322,403,成功,h264,720x576,25.0,有音频,0.846
