频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
永远快乐的小美女6091425,https://live.ottiptv.cc/douyu/6091425,,,,,,,,,,1280x720,tvbwipv_4.txt,7772,502,成功,h264,1280x720,25.0,有音频,3.020
贾贵队长真男神299854,https://live.ottiptv.cc/douyu/299854,,,,,,,,,,1920x1080,tvbwipv_4.txt,3376,502,成功,h264,1920x1080,30.0,有音频,1.777
绝地求生,https://live.ottiptv.cc/douyu/100,,,,,,,,,,1920x1080,tvbwipv_4.txt,2270,200,成功,h264,1920x1080,60.0,有音频,2.453
万事通熊猫7812810,https://live.ottiptv.cc/douyu/7812810,,,,,,,,,,1280x720,tvbwipv_4.txt,4981,502,成功,h264,1280x720,30.0,有音频,2.751
和平精英,https://live.ottiptv.cc/douyu/999,,,,,,,,,,1920x1080,tvbwipv_4.txt,301,502,成功,h264,1920x1080,62.5,有音频,3.803
单纯的顺才少爷10084875,https://live.ottiptv.cc/douyu/10084875,,,,,,,,,,1280x720,tvbwipv_4.txt,828,502,成功,h264,1280x720,30.0,有音频,2.530
蕃薯粥粥煮好了11878141,https://live.ottiptv.cc/douyu/11878141,,,,,,,,,,1920x1080,tvbwipv_4.txt,4806,502,成功,h264,1920x1080,60.0,有音频,3.089
7喜先生,https://live.ottiptv.cc/huya/11342421,,,,,,,,,,1920x1080,tvbwipv_4.txt,5916,502,成功,h264,1920x1080,60.0,有音频,1.798
豆腐芭比6478650,https://live.ottiptv.cc/douyu/6478650,,,,,,,,,,1920x1080,tvbwipv_4.txt,1845,502,成功,h264,1920x1080,30.0,有音频,1.524
聚聚聚一个月4105989,https://live.ottiptv.cc/douyu/4105989,,,,,,,,,,1280x720,tvbwipv_4.txt,1841,502,成功,h264,1280x720,30.0,有音频,2.435
当铁手团遇到光复社5875025,https://live.ottiptv.cc/douyu/5875025,,,,,,,,,,1280x720,tvbwipv_4.txt,806,502,成功,h264,1280x720,30.0,有音频,1.999
小毅主播q6906628,https://live.ottiptv.cc/douyu/6906628,,,,,,,,,,1280x720,tvbwipv_4.txt,3119,502,成功,h264,1280x720,30.0,有音频,3.230
橙記Orange丶4549169,https://live.ottiptv.cc/douyu/4549169,,,,,,,,,,1280x720,tvbwipv_4.txt,1904,502,成功,h264,1280x720,30.0,有音频,2.215
奇光主播8009547,https://live.ottiptv.cc/douyu/8009547,,,,,,,,,,1920x1080,tvbwipv_4.txt,1491,502,成功,h264,1920x1080,30.0,有音频,1.576
CF穿越火线,https://live.ottiptv.cc/douyu/5388537,,,,,,,,,,1920x1080,tvbwipv_4.txt,2982,502,成功,h264,1920x1080,30.0,有音频,1.540
baby丶贝贝431460,https://live.ottiptv.cc/douyu/431460,,,,,,,,,,1920x1080,tvbwipv_4.txt,904,502,成功,h264,1920x1080,30.303030303030305,有音频,3.453
跑跑卡丁车手游,https://live.ottiptv.cc/douyu/6672862,,,,,,,,,,1920x1080,tvbwipv_4.txt,4966,502,成功,h264,1920x1080,62.5,有音频,3.647
米尼影院7642724,https://live.ottiptv.cc/douyu/7642724,,,,,,,,,,960x540,tvbwipv_4.txt,1025,502,成功,h264,960x540,30.0,有音频,2.246
Only丶邵氏4246519,https://live.ottiptv.cc/douyu/4246519,,,,,,,,,,1280x720,tvbwipv_4.txt,3127,502,成功,h264,1280x720,30.303030303030305,有音频,3.633
一把钢刀镇斗虞7356023,https://live.ottiptv.cc/douyu/7356023,,,,,,,,,,1920x1080,tvbwipv_4.txt,309,502,成功,h264,1920x1080,30.0,有音频,2.328
过往1908 8721095,https://live.ottiptv.cc/douyu/8721095,,,,,,,,,,1280x720,tvbwipv_4.txt,5427,502,成功,h264,1280x720,25.0,有音频,2.125
网神影厅508118,https://live.ottiptv.cc/douyu/508118,,,,,,,,,,1280x720,tvbwipv_4.txt,1371,502,成功,h264,1280x720,30.0,有音频,2.323
萌小鬼3928,https://live.ottiptv.cc/douyu/3928,,,,,,,,,,1920x1080,tvbwipv_4.txt,2229,502,成功,h264,1920x1080,30.0,有音频,2.571
龍組队长天昊1487654,https://live.ottiptv.cc/douyu/1487654,,,,,,,,,,1280x720,tvbwipv_4.txt,1132,502,成功,h264,1280x720,30.0,有音频,2.736
cs go,https://live.ottiptv.cc/douyu/601514,,,,,,,,,,1920x1080,tvbwipv_4.txt,2409,502,成功,h264,1920x1080,60.0,有音频,2.927
伊太刀刀747764,https://live.ottiptv.cc/douyu/747764,,,,,,,,,,1920x1080,tvbwipv_4.txt,2012,502,成功,h264,1920x1080,30.0,有音频,2.694
竹叶的熊猫3870925,https://live.ottiptv.cc/douyu/3870925,,,,,,,,,,1920x1080,tvbwipv_4.txt,1135,502,成功,h264,1920x1080,60.0,有音频,2.358
云顶之弈,https://live.ottiptv.cc/douyu/522423,,,,,,,,,,1920x1080,tvbwipv_4.txt,2553,502,成功,h264,1920x1080,60.0,有音频,2.819
mn静静nm5668371,https://live.ottiptv.cc/douyu/5668371,,,,,,,,,,1920x1080,tvbwipv_4.txt,367,502,成功,h264,1920x1080,30.0,有音频,1.469
苹果Zei甜1174353,https://live.ottiptv.cc/douyu/1174353,,,,,,,,,,1280x720,tvbwipv_4.txt,2875,502,成功,h264,1280x720,25.0,有音频,2.220
懒猫是只喵260322,https://live.ottiptv.cc/douyu/260322,,,,,,,,,,1280x720,tvbwipv_4.txt,363,502,成功,h264,1280x720,30.0,有音频,2.052
