频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
王者荣耀,https://live.ottiptv.cc/douyu/1863767,,,,,,,,,,1920x1080,tvbwipv_4.txt,1505,200,成功,h264,1920x1080,60.0,有音频,2.945
CCTV3,http://m.061899.xyz/mg/cctv3,,,,,,,,,,854x480,tvbwipv_4.txt,1154,403,成功,h264,854x480,25.0,有音频,3.098
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8,,,,,,,,,四川,720x404,zbefine.txt,987,403,成功,h264,720x404,25.0,有音频,3.119
CCTV11,http://m.061899.xyz/mg/cctv11,,,,,,,,,,960x540,tvbwipv_4.txt,250,403,成功,hevc,960x540,25.0,有音频,3.253
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8,,,,,,,,,山西,1280x720,zbefine.txt,1851,200,成功,h264,1280x720,30.0,有音频,10.106
和平精英,https://live.ottiptv.cc/douyu/999,,,,,,,,,,1920x1080,tvbwipv_4.txt,1896,200,成功,h264,1920x1080,62.5,有音频,4.205
米尼影院7642724,https://live.ottiptv.cc/douyu/7642724,,,,,,,,,,960x540,tvbwipv_4.txt,1084,200,成功,h264,960x540,30.0,有音频,2.147
跑跑卡丁车,https://live.ottiptv.cc/douyu/7722576,,,,,,,,,,1920x1080,tvbwipv_4.txt,1746,200,成功,h264,1920x1080,62.5,有音频,3.971
CCTV4,http://m.061899.xyz/mg/cctv4,,,,,,,,,,1280x720,tvbwipv_4.txt,145,403,成功,hevc,1280x720,25.0,有音频,6.225
CCTV12,http://m.061899.xyz/mg/cctv12,,,,,,,,,,854x480,tvbwipv_4.txt,771,403,成功,h264,854x480,25.0,有音频,2.107
伊太刀刀747764,https://live.ottiptv.cc/douyu/747764,,,,,,,,,,1920x1080,tvbwipv_4.txt,1113,200,成功,h264,1920x1080,30.0,有音频,3.143
跑跑卡丁车手游,https://live.ottiptv.cc/douyu/6672862,,,,,,,,,,1920x1080,tvbwipv_4.txt,1917,200,成功,h264,1920x1080,62.5,有音频,2.530
凉山彝语频道,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8,,,,,,,,,四川,720x404,zbefine.txt,1971,403,成功,h264,720x404,25.0,有音频,5.135
小毅主播q6906628,https://live.ottiptv.cc/douyu/6906628,,,,,,,,,,1280x720,tvbwipv_4.txt,1344,200,成功,h264,1280x720,30.0,有音频,3.011
小毅主播e11851549,https://live.ottiptv.cc/douyu/11851549,,,,,,,,,,1280x720,tvbwipv_4.txt,1709,200,成功,h264,1280x720,30.0,有音频,3.084
CCTV13,http://m.061899.xyz/mg/cctv13,,,,,,,,,,1920x1080,tvbwipv_4.txt,707,403,成功,h264,1920x1080,25.0,有音频,2.025
奇光主播e11849873,https://live.ottiptv.cc/douyu/11849873,,,,,,,,,,1280x720,tvbwipv_4.txt,1695,200,成功,h264,1280x720,30.0,有音频,3.051
牛叔说电影2758565,https://live.ottiptv.cc/douyu/2758565,,,,,,,,,,1280x720,tvbwipv_4.txt,1101,200,成功,h264,1280x720,23.25,有音频,2.042
CCTV5,http://m.061899.xyz/mg/cctv5,,,,,,,,,,960x540,tvbwipv_4.txt,17,403,成功,hevc,960x540,25.0,有音频,2.774
奇光主播q12560807,https://live.ottiptv.cc/douyu/12560807,,,,,,,,,,1280x720,tvbwipv_4.txt,1419,200,成功,h264,1280x720,30.0,有音频,3.197
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8,,,,,,,,,天津,720x576,zbefine.txt,1724,200,成功,h264,720x576,25.0,有音频,8.583
CCTV5+,http://m.061899.xyz/mg/cctv5p,,,,,,,,,,854x480,tvbwipv_4.txt,20,403,成功,h264,854x480,25.0,有音频,2.413
CCTV14,http://m.061899.xyz/mg/cctv14,,,,,,,,,,960x540,tvbwipv_4.txt,714,403,成功,hevc,960x540,25.0,有音频,1.975
周星星,https://live.ottiptv.cc/huya/11342412,,,,,,,,,,1920x1080,tvbwipv_4.txt,1485,200,成功,h264,1920x1080,60.0,有音频,1.666
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8,,,,,,,,,四川,1280x720,zbefine.txt,1580,200,成功,h264,1280x720,25.0,有音频,2.609
CCTV15,http://m.061899.xyz/mg/cctv15,,,,,,,,,,854x480,tvbwipv_4.txt,25,403,成功,h264,854x480,25.0,有音频,2.351
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8,,,,,,,,,四川,1920x1080,zbefine.txt,1470,200,成功,h264,1920x1080,25.0,有音频,2.060
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8,,,,,,,,,新疆,1920x1080,zbefine.txt,622,200,成功,h264,1920x1080,25.0,有音频,3.538
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8,,,,,,,,,新疆,1920x1080,zbefine.txt,668,200,成功,h264,1920x1080,25.0,有音频,3.611
临平新闻频道,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8,,,,,,,,,浙江,1280x720,zbefine.txt,1800,200,成功,h264,1280x720,25.0,有音频,7.080
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8,,,,,,,,,浙江,1280x720,zbefine.txt,2705,200,成功,h264,1280x720,25.0,有音频,6.402
mn静静nm5668371,https://live.ottiptv.cc/douyu/5668371,,,,,,,,,,1920x1080,tvbwipv_4.txt,1029,200,成功,h264,1920x1080,30.0,有音频,1.454
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8,,,,,,,,,浙江,1280x720,zbefine.txt,2261,200,成功,h264,1280x720,25.0,有音频,3.705
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8,,,,,,,,,浙江,1280x720,zbefine.txt,289,200,成功,h264,1280x720,25.0,有音频,9.608
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8,,,,,,,,,新疆,1920x1080,zbefine.txt,690,200,成功,h264,1920x1080,25.0,有音频,2.836
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8,,,,,,,,,浙江,720x576,zbefine.txt,1543,200,成功,h264,720x576,25.0,有音频,9.932
CCTV6,http://m.061899.xyz/mg/cctv6,,,,,,,,,,960x540,tvbwipv_4.txt,1189,403,成功,hevc,960x540,25.0,有音频,2.493
一把钢刀镇斗虞7356023,https://live.ottiptv.cc/douyu/7356023,,,,,,,,,,1920x1080,tvbwipv_4.txt,1185,200,成功,h264,1920x1080,30.0,有音频,2.314
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8,,,,,,,,,浙江,1920x1080,zbefine.txt,307,200,成功,h264,1920x1080,50.0,有音频,7.027
我砸晕了牛顿奥1218414,https://live.ottiptv.cc/douyu/1218414,,,,,,,,,,1280x720,tvbwipv_4.txt,1018,200,成功,h264,1280x720,25.0,有音频,2.194
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8,,,,,,,,,浙江,1280x720,zbefine.txt,292,200,成功,h264,1280x720,25.0,有音频,3.269
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8,,,,,,,,,四川,1920x1080,zbefine.txt,1282,200,成功,h264,1920x1080,25.0,有音频,2.919
竹叶的熊猫3870925,https://live.ottiptv.cc/douyu/3870925,,,,,,,,,,1920x1080,tvbwipv_4.txt,2808,200,成功,h264,1920x1080,60.0,有音频,2.620
晓晓666666 426517,https://live.ottiptv.cc/douyu/426517,,,,,,,,,,1280x720,tvbwipv_4.txt,2524,200,成功,h264,1280x720,30.0,有音频,1.972
苹果Zei妖2793084,https://live.ottiptv.cc/douyu/2793084,,,,,,,,,,1280x720,tvbwipv_4.txt,2405,200,成功,h264,1280x720,25.0,有音频,2.652
苹果Zei甜1174353,https://live.ottiptv.cc/douyu/1174353,,,,,,,,,,1280x720,tvbwipv_4.txt,1587,200,成功,h264,1280x720,25.0,有音频,1.990
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8,,,,,,,,,山西,1920x1080,zbefine.txt,2544,200,成功,h264,1920x1080,25.0,有音频,10.861
Poison丶冰冰74374,https://live.ottiptv.cc/douyu/74374,,,,,,,,,,1280x720,tvbwipv_4.txt,2960,200,成功,h264,1280x720,60.0,有音频,1.803
永远快乐的小美女6091425,https://live.ottiptv.cc/douyu/6091425,,,,,,,,,,1280x720,tvbwipv_4.txt,1589,200,成功,h264,1280x720,25.0,有音频,2.767
北京-水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001,,,,,,,,,景区,1920x1080,zbefine.txt,2043,200,成功,h264,1920x1080,20.0,有音频,6.884
武清综合频道,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8,,,,,,,,,天津,720x576,zbefine.txt,3588,200,成功,h264,720x576,25.0,有音频,15.249
Only丶邵氏4246519,https://live.ottiptv.cc/douyu/4246519,,,,,,,,,,1280x720,tvbwipv_4.txt,2905,200,成功,h264,1280x720,30.303030303030305,有音频,2.899
怡宝妹妹丶434971,https://live.ottiptv.cc/douyu/434971,,,,,,,,,,1280x720,tvbwipv_4.txt,3181,200,成功,h264,1280x720,30.0,有音频,1.437
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8,,,,,,,,,山西,1280x720,zbefine.txt,2078,200,成功,h264,1280x720,30.0,有音频,9.072
CCTV17,http://m.061899.xyz/mg/cctv17,,,,,,,,,,1920x1080,tvbwipv_4.txt,21,403,成功,h264,1920x1080,25.0,有音频,2.515
沐川综合频道,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8,,,,,,,,,四川,1920x1080,zbefine.txt,2109,200,成功,h264,1920x1080,25.0,有音频,4.782
网神影厅508118,https://live.ottiptv.cc/douyu/508118,,,,,,,,,,1280x720,tvbwipv_4.txt,1620,200,成功,h264,1280x720,30.0,有音频,2.586
广东-梅州梅江,http://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8,,,,,,,,,景区,1280x720,zbefine.txt,1059,200,成功,h264,1280x720,25.0,有音频,3.064
CCTV8,http://m.061899.xyz/mg/cctv8,,,,,,,,,,960x540,tvbwipv_4.txt,19,403,成功,hevc,960x540,25.0,有音频,2.556
安徽-黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001,,,,,,,,,景区,1920x1080,zbefine.txt,2082,200,成功,h264,1920x1080,25.0,有音频,7.004
粤语电影丶1226741,https://live.ottiptv.cc/douyu/1226741,,,,,,,,,,1280x720,tvbwipv_4.txt,1023,200,成功,h264,1280x720,30.0,有音频,2.230
北京-水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8?contentid=2820180516001,,,,,,,,,景区,1920x1080,zbefine.txt,2564,200,成功,h264,1920x1080,25.0,有音频,8.049
北京-水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001,,,,,,,,,景区,1280x720,zbefine.txt,2962,200,成功,h264,1280x720,25.0,有音频,5.954
过往1908 8721095,https://live.ottiptv.cc/douyu/8721095,,,,,,,,,,1280x720,tvbwipv_4.txt,1468,200,成功,h264,1280x720,25.0,有音频,2.473
龍組队长天昊1487654,https://live.ottiptv.cc/douyu/1487654,,,,,,,,,,1280x720,tvbwipv_4.txt,3230,200,成功,h264,1280x720,30.0,有音频,3.378
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8,,,,,,,,,浙江,1920x1080,zbefine.txt,340,200,成功,h264,1920x1080,25.0,有音频,9.536
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8,,,,,,,,,浙江,1280x720,zbefine.txt,290,200,成功,h264,1280x720,25.0,有音频,10.224
橙記Orange丶4549169,https://live.ottiptv.cc/douyu/4549169,,,,,,,,,,1280x720,tvbwipv_4.txt,3771,200,成功,h264,1280x720,30.0,有音频,2.765
baby丶贝贝431460,https://live.ottiptv.cc/douyu/431460,,,,,,,,,,1920x1080,tvbwipv_4.txt,3627,200,成功,h264,1920x1080,30.303030303030305,有音频,3.406
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8,,,,,,,,,浙江,1280x720,zbefine.txt,334,200,成功,h264,1280x720,25.0,有音频,8.368
当铁手团遇到光复社5875025,https://live.ottiptv.cc/douyu/5875025,,,,,,,,,,1280x720,tvbwipv_4.txt,948,200,成功,h264,1280x720,30.0,有音频,2.701
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8,,,,,,,,,浙江,1920x1080,zbefine.txt,291,200,成功,h264,1920x1080,25.0,有音频,10.223
CCTV7,http://m.061899.xyz/mg/cctv7,,,,,,,,,,1280x720,tvbwipv_4.txt,1315,403,成功,h264,1280x720,25.0,有音频,4.079
CF穿越火线,https://live.ottiptv.cc/douyu/5388537,,,,,,,,,,1920x1080,tvbwipv_4.txt,716,200,成功,h264,1920x1080,30.0,有音频,1.394
萌小鬼3928,https://live.ottiptv.cc/douyu/3928,,,,,,,,,,1920x1080,tvbwipv_4.txt,1399,200,成功,h264,1920x1080,30.0,有音频,2.432
当幽兰剑遇上链子刀6027991,https://live.ottiptv.cc/douyu/6027991,,,,,,,,,,1280x720,tvbwipv_4.txt,995,200,成功,h264,1280x720,25.0,有音频,2.380
CCTV9,http://m.061899.xyz/mg/cctv9,,,,,,,,,,854x480,tvbwipv_4.txt,137,403,成功,h264,854x480,25.0,有音频,2.345
三台电视一套,http://125.65.94.91:12351/live,,,,,,,,,四川,1280x720,zbefine.txt,575,200,成功,h264,1280x720,25.0,有音频,4.849
怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8,,,,,,,,,山西,1920x1080,zbefine.txt,3377,200,成功,h264,1920x1080,,有音频,10.586
