频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
[BD]мир,https://t.freetv.fun/live/mir-3.m3u8,7565,Мир HD,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174918399193_61.png,Knowledge,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,25.0,有音频,1.155
[SD]杭州萧山综合,https://t.freetv.fun/live/hang-zhou-xiao-shan-zong-he.m3u8,,杭州綜合,China,China,https://epg.pw/media/images/channel/2022/05/30/large/20220530221552085085_23.jpg,Generic,720x576,freetv-fun-all.txt,449,403,成功,h264,720x576,30.0,有音频,3.684
[HD]ника тв,https://t.freetv.fun/live/nika-tv-1.m3u8,7220,НИКА ТВ,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506175023691245_88.png,Generic,1280x720,freetv-fun-all.txt,17,403,成功,h264,1280x720,25.0,有音频,1.759
[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-13.m3u8,,天津衛視,China,China,https://epg.pw/media/images/channel/2019/01/23/large/20190123011224766299_56.jpg,Generic,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,25.0,有音频,0.715
[BD]广西国际,https://t.freetv.fun/live/yan-xi-guo-ji-1.m3u8,,廣西國際,China,China,https://epg.pw/media/images/channel/2022/05/27/large/20220527160856596479_90.jpg,Other,1920x1080,freetv-fun-all.txt,17,403,成功,h264,1920x1080,25.0,有音频,3.610
[SD]白城新闻综合,https://t.freetv.fun/live/bai-cheng-xin-wen-zong-he.m3u8,,晉城新聞綜合,China,China,https://epg.pw/media/images/channel/2022/11/01/large/20221101013959508413_44.jpg,News,720x576,freetv-fun-all.txt,449,403,成功,h264,720x576,25.0,有音频,4.134
[SD]нтв,https://t.freetv.fun/live/ntv-12.m3u8,5926,НТВ,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506175050395781_63.png,Entertainment,720x576,freetv-fun-all.txt,428,403,成功,h264,720x576,50.0,有音频,1.800
[SD]звезда,https://t.freetv.fun/live/zvezda-3.m3u8,,Телеканал Звезда Россия,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174948569612_67.png,Generic,720x576,freetv-fun-all.txt,17,403,成功,h264,720x576,50.0,有音频,1.532
[SD]россия 1,https://t.freetv.fun/live/rossiia-1-2.m3u8,,Россия 1,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174157086341_53.png,Other,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,25.0,有音频,5.033
[BD]澳门macau,https://t.freetv.fun/live/ao-men-macau-1.m3u8,,澳門MACAU,Macao,Macao,https://epg.pw/media/images/channel/2022/05/21/large/20220521144701785913_98.jpeg,Entertainment,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,25.0,有音频,5.596
[SD]广西移动,https://t.freetv.fun/live/yan-xi-yi-dong.m3u8,,廣西移動,China,China,https://epg.pw/media/images/channel/2021/10/07/large/20211007155728209881_23.png,News,960x540,freetv-fun-all.txt,16,403,成功,h264,960x540,25.0,有音频,1.399
[SD]сибирь 24,https://t.freetv.fun/live/sibir-24.m3u8,,Сибирь,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2017/01/28/20170128035234438021_42.jpg,Knowledge,,freetv-fun-all.txt,24,403,成功,h264,,,有音频,5.485
[BD]青海卫视,https://t.freetv.fun/live/qing-hai-wei-shi-6.m3u8,,青海衛視,China,China,https://epg.pw/media/images/channel/2022/05/31/large/20220531153842547224_70.jpg,Generic,1920x1080,freetv-fun-all.txt,27,403,成功,h264,1920x1080,25.0,有音频,0.740
[SD]матч планета,https://t.freetv.fun/live/match-planeta.php,6724,Планета HD,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2017/02/26/20170226043945102800_42.jpg,Knowledge,720x576,freetv-fun-all.txt,456,403,成功,h264,720x576,25.0,有音频,2.414
[BD]广州南国都市,https://t.freetv.fun/live/yan-zhou-nan-guo-du-shi.m3u8,,南國都市,China,China,https://epg.pw/media/images/channel/2023/07/19/large/20230719065040166476_47.jpg,Generic,1920x1080,freetv-fun-all.txt,447,403,成功,h264,1920x1080,50.0,有音频,5.463
[SD]моя планета,https://t.freetv.fun/live/moia-planeta-1.m3u8,6724,Планета HD,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2017/02/26/20170226043945102800_42.jpg,Knowledge,720x576,freetv-fun-all.txt,456,403,成功,mpeg2video,720x576,25.0,有音频,3.526
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-10.m3u8,,浙江衛視,China,China,https://epg.pw/media/images/channel/2024/03/11/large/20240311112431672505_47.png,Generic,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,25.0,有音频,5.465
[SD]россия 1,https://t.freetv.fun/live/rossiia-1-3.m3u8,,Россия 1,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174157086341_53.png,Other,1024x576,freetv-fun-all.txt,25,403,成功,h264,1024x576,25.0,有音频,2.302
[BD]сибирь 24,https://t.freetv.fun/live/sibir-24-1.m3u8,,Сибирь,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2017/01/28/20170128035234438021_42.jpg,Knowledge,,freetv-fun-all.txt,24,403,成功,h264,,,有音频,5.032
[BD]翡翠,https://t.freetv.fun/live/fei-cui-12.php,368366,翡翠台,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,Generic,1920x1080,freetv-fun-all.txt,435,403,成功,h264,1920x1080,60.0,无音频,1.458
[HD]南充综合,https://t.freetv.fun/live/nan-chong-zong-he.flv,,南充綜合,China,China,https://epg.pw/media/images/channel/2023/07/22/large/20230722143551588791_16.png,Generic,1280x720,freetv-fun-all.txt,457,403,成功,h264,1280x720,25.0,有音频,0.800
[BD]россия 1,https://t.freetv.fun/live/rossiia-1-1.m3u8,,Россия 1,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174157086341_53.png,Other,,freetv-fun-all.txt,26,403,成功,h264,,,有音频,7.233
[SD]радость моя,https://t.freetv.fun/live/radost-moia-1.m3u8,6095,Радость моя,Russia,Russia,https://epg.pw/media/,Kids,1024x576,freetv-fun-all.txt,27,403,成功,h264,1024x576,25.0,有音频,13.297
[HD]韩国电影2,https://t.freetv.fun/live/han-guo-dian-ying-2.m3u8,,韓國電影,Korea,Korea,https://epg.pw/media/,Test,640x360,freetv-fun-all.txt,25,403,成功,h264,640x360,30.0,有音频,4.070
[BD]广西影视,https://t.freetv.fun/live/yan-xi-ying-shi.m3u8,,廣西影視,China,China,https://epg.pw/media/images/channel/2022/05/27/large/20220527161000730664_82.jpg,Movies,1920x1080,freetv-fun-all.txt,17,403,成功,h264,1920x1080,25.0,有音频,0.638
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-27.m3u8,,浙江衛視,China,China,https://epg.pw/media/images/channel/2024/03/11/large/20240311112431672505_47.png,Generic,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,25.0,有音频,0.727
[SD]нст,https://t.freetv.fun/live/nst-4.m3u8,7274,НСТ,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2017/02/23/20170223042952991305_11.png,Movies,720x576,freetv-fun-all.txt,16,403,成功,h264,720x576,50.0,有音频,1.021
[SD]стс kids,https://t.freetv.fun/live/sts-kids-3.m3u8,7514,СТС kids,Russia,Russia,https://epg.pw/media/images/channel/2022/01/19/large/20220119215930929748_55.png,Kids,720x576,freetv-fun-all.txt,25,403,成功,h264,720x576,50.0,有音频,1.519
[SD]нст,https://t.freetv.fun/live/nst-5.m3u8,7274,НСТ,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2017/02/23/20170223042952991305_11.png,Movies,720x576,freetv-fun-all.txt,15,403,成功,h264,720x576,25.0,有音频,1.791
[SD]ностальгия,https://t.freetv.fun/live/nostalgiia-3.m3u8,,ностальгия Россия,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2015/02/20/20150220201128121385_39.jpg,Movies,720x576,freetv-fun-all.txt,436,403,成功,h264,720x576,25.0,有音频,1.595
[BD]东方卫视,https://t.freetv.fun/live/dong-fang-wei-shi-5.m3u8,,東方衛視,China,China,https://epg.pw/media/images/channel/2023/06/05/large/20230605010227137581_33.jpg,Generic,1920x1080,freetv-fun-all.txt,27,403,成功,h264,1920x1080,25.0,有音频,1.478
[SD]мир,https://t.freetv.fun/live/mir-2.m3u8,7565,Мир HD,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174918399193_61.png,Knowledge,720x576,freetv-fun-all.txt,24,403,成功,h264,720x576,50.0,有音频,1.778
[BD]晋城新闻,https://t.freetv.fun/live/jin-cheng-xin-wen-2.m3u8,,晉城新聞,China,China,https://epg.pw/media/img/logo/3_246.jpg,News,1920x1080,freetv-fun-all.txt,457,403,成功,h264,1920x1080,25.0,有音频,3.921
[SD]звезда,https://t.freetv.fun/live/zvezda-4.m3u8,,Телеканал Звезда Россия,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174948569612_67.png,Generic,1024x576,freetv-fun-all.txt,16,403,成功,h264,1024x576,25.0,有音频,1.171
[BD]翡翠,https://t.freetv.fun/live/fei-cui-11.php,368366,翡翠台,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,Generic,1920x1080,freetv-fun-all.txt,436,403,成功,h264,1920x1080,60.0,无音频,1.446
[BD]广西综艺旅游,https://t.freetv.fun/live/yan-xi-zong-yi-lu-you.m3u8,,廣西綜藝,China,China,https://epg.pw/media/images/channel/2022/05/27/large/20220527161053042728_73.jpg,Entertainment,1920x1080,freetv-fun-all.txt,16,403,成功,h264,1920x1080,25.0,有音频,0.579
[SD]пятница! int.,https://t.freetv.fun/live/piatnitsa-int.php,,Пятница! Россия,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174124071664_50.png,Generic,768x576,freetv-fun-all.txt,27,403,成功,h264,768x576,25.0,有音频,2.283
[BD]мир 24,https://t.freetv.fun/live/mir-24-3.m3u8,7101,МИР 24,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174922581585_83.png,Knowledge,1920x1080,freetv-fun-all.txt,16,403,成功,h264,1920x1080,25.0,有音频,2.185
[HD]白山新闻综合,https://t.freetv.fun/live/bai-shan-xin-wen-zong-he-1.m3u8,,舟山新聞綜合,China,China,https://epg.pw/media/images/channel/2022/11/01/large/20221101021019292176_54.jpg,News,1280x720,freetv-fun-all.txt,457,403,成功,h264,1280x720,25.0,有音频,4.526
