频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
小毅主播e11851549,https://live.ottiptv.cc/douyu/11851549,,,,,,,,,,1280x720,tvbwipv_4.txt,2211,200,成功,h264,1280x720,30.0,有音频,3.053
周星星,https://live.ottiptv.cc/huya/11342412,,,,,,,,,,1920x1080,tvbwipv_4.txt,1281,200,成功,h264,1920x1080,60.0,有音频,1.630
北京-水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8?contentid=2820180516001,,,,,,,,,景区,1920x1080,zbefine.txt,1130,200,成功,h264,1920x1080,25.0,有音频,7.418
CCTV8,http://m.061899.xyz/mg/cctv8,,,,,,,,,,1920x1080,tvbwipv_4.txt,281,403,成功,h264,1920x1080,25.0,有音频,2.317
Poison丶冰冰74374,https://live.ottiptv.cc/douyu/74374,,,,,,,,,,1280x720,tvbwipv_4.txt,2639,200,成功,h264,1280x720,60.0,有音频,2.407
苹果Zei甜1174353,https://live.ottiptv.cc/douyu/1174353,,,,,,,,,,1280x720,tvbwipv_4.txt,1833,200,成功,h264,1280x720,25.0,有音频,2.966
竹叶的熊猫3870925,https://live.ottiptv.cc/douyu/3870925,,,,,,,,,,1920x1080,tvbwipv_4.txt,2399,200,成功,h264,1920x1080,60.0,有音频,3.334
橙記Orange丶4549169,https://live.ottiptv.cc/douyu/4549169,,,,,,,,,,1280x720,tvbwipv_4.txt,2745,200,成功,h264,1280x720,30.0,有音频,2.074
baby丶贝贝431460,https://live.ottiptv.cc/douyu/431460,,,,,,,,,,1920x1080,tvbwipv_4.txt,2749,200,成功,h264,1920x1080,30.303030303030305,有音频,2.748
一把钢刀镇斗虞7356023,https://live.ottiptv.cc/douyu/7356023,,,,,,,,,,1920x1080,tvbwipv_4.txt,1401,200,成功,h264,1920x1080,30.0,有音频,2.580
永远快乐的小美女6091425,https://live.ottiptv.cc/douyu/6091425,,,,,,,,,,1280x720,tvbwipv_4.txt,1858,200,成功,h264,1280x720,25.0,有音频,3.018
安徽-黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001,,,,,,,,,景区,1920x1080,zbefine.txt,1204,200,成功,h264,1920x1080,25.0,有音频,4.382
我砸晕了牛顿奥1218414,https://live.ottiptv.cc/douyu/1218414,,,,,,,,,,1280x720,tvbwipv_4.txt,1351,200,成功,h264,1280x720,25.0,有音频,2.633
CCTV9,http://m.061899.xyz/mg/cctv9,,,,,,,,,,1920x1080,tvbwipv_4.txt,34,403,成功,h264,1920x1080,25.0,有音频,2.383
CCTV10,http://m.061899.xyz/mg/cctv10,,,,,,,,,,1920x1080,tvbwipv_4.txt,27,403,成功,h264,1920x1080,25.0,有音频,2.641
CCTV11,http://m.061899.xyz/mg/cctv11,,,,,,,,,,1920x1080,tvbwipv_4.txt,32,403,成功,h264,1920x1080,25.0,有音频,2.366
苹果Zei妖2793084,https://live.ottiptv.cc/douyu/2793084,,,,,,,,,,1280x720,tvbwipv_4.txt,2008,200,成功,h264,1280x720,25.0,有音频,3.011
晓晓666666 426517,https://live.ottiptv.cc/douyu/426517,,,,,,,,,,1280x720,tvbwipv_4.txt,2182,200,成功,h264,1280x720,30.0,有音频,2.571
CCTV2,http://m.061899.xyz/mg/cctv2,,,,,,,,,,1280x720,tvbwipv_4.txt,20,403,成功,h264,1280x720,25.0,有音频,1.417
广东-梅州梅江,http://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8,,,,,,,,,景区,1280x720,zbefine.txt,916,200,成功,h264,1280x720,25.0,有音频,2.579
网神影厅508118,https://live.ottiptv.cc/douyu/508118,,,,,,,,,,1280x720,tvbwipv_4.txt,1952,200,成功,h264,1280x720,30.0,有音频,3.247
粤语电影丶1226741,https://live.ottiptv.cc/douyu/1226741,,,,,,,,,,1280x720,tvbwipv_4.txt,1446,200,成功,h264,1280x720,30.0,有音频,2.566
贾贵队长真男神299854,https://live.ottiptv.cc/douyu/299854,,,,,,,,,,1920x1080,tvbwipv_4.txt,529,200,成功,h264,1920x1080,30.0,有音频,1.281
蕃薯粥粥煮好了11878141,https://live.ottiptv.cc/douyu/11878141,,,,,,,,,,1920x1080,tvbwipv_4.txt,1635,200,成功,h264,1920x1080,60.0,有音频,3.105
当铁手团遇到光复社5875025,https://live.ottiptv.cc/douyu/5875025,,,,,,,,,,1280x720,tvbwipv_4.txt,1310,200,成功,h264,1280x720,30.0,有音频,2.387
CCTV12,http://m.061899.xyz/mg/cctv12,,,,,,,,,,1920x1080,tvbwipv_4.txt,22,403,成功,h264,1920x1080,25.0,有音频,2.185
当幽兰剑遇上链子刀6027991,https://live.ottiptv.cc/douyu/6027991,,,,,,,,,,1280x720,tvbwipv_4.txt,1342,200,成功,h264,1280x720,25.0,有音频,2.474
CCTV3,http://m.061899.xyz/mg/cctv3,,,,,,,,,,1280x720,tvbwipv_4.txt,23,403,成功,h264,1280x720,25.0,有音频,2.400
懒猫是只喵260322,https://live.ottiptv.cc/douyu/260322,,,,,,,,,,1280x720,tvbwipv_4.txt,1517,200,成功,h264,1280x720,30.0,有音频,2.535
萌小鬼3928,https://live.ottiptv.cc/douyu/3928,,,,,,,,,,1920x1080,tvbwipv_4.txt,1567,200,成功,h264,1920x1080,30.0,有音频,3.229
师落6911044,https://live.ottiptv.cc/douyu/6911044,,,,,,,,,,1280x720,tvbwipv_4.txt,969,200,成功,h264,1280x720,30.0,有音频,1.993
CF穿越火线,https://live.ottiptv.cc/douyu/5388537,,,,,,,,,,1920x1080,tvbwipv_4.txt,830,200,成功,h264,1920x1080,30.0,有音频,1.500
绝地求生,https://live.ottiptv.cc/douyu/100,,,,,,,,,,1920x1080,tvbwipv_4.txt,1161,200,成功,h264,1920x1080,60.0,有音频,2.314
单纯的顺才少爷10084875,https://live.ottiptv.cc/douyu/10084875,,,,,,,,,,1280x720,tvbwipv_4.txt,1502,200,成功,h264,1280x720,30.0,有音频,2.801
CCTV4,http://m.061899.xyz/mg/cctv4,,,,,,,,,,1920x1080,tvbwipv_4.txt,22,403,成功,h264,1920x1080,25.0,有音频,2.330
云顶之弈,https://live.ottiptv.cc/douyu/522423,,,,,,,,,,1920x1080,tvbwipv_4.txt,1604,200,成功,h264,1920x1080,60.0,有音频,3.118
王者荣耀,https://live.ottiptv.cc/douyu/1863767,,,,,,,,,,1920x1080,tvbwipv_4.txt,1347,200,成功,h264,1920x1080,63.0,有音频,2.995
cs go,https://live.ottiptv.cc/douyu/601514,,,,,,,,,,1920x1080,tvbwipv_4.txt,1746,200,成功,h264,1920x1080,60.0,有音频,3.124
和平精英,https://live.ottiptv.cc/douyu/999,,,,,,,,,,1920x1080,tvbwipv_4.txt,1648,200,成功,h264,1920x1080,62.5,有音频,4.021
CCTV5,http://m.061899.xyz/mg/cctv5,,,,,,,,,,1920x1080,tvbwipv_4.txt,21,403,成功,h264,1920x1080,25.0,有音频,2.092
CCTV13,http://m.061899.xyz/mg/cctv13,,,,,,,,,,1920x1080,tvbwipv_4.txt,693,403,成功,h264,1920x1080,25.0,有音频,0.835
CCTV15,http://m.061899.xyz/mg/cctv15,,,,,,,,,,1920x1080,tvbwipv_4.txt,690,403,成功,h264,1920x1080,25.0,有音频,1.925
CCTV17,http://m.061899.xyz/mg/cctv17,,,,,,,,,,1920x1080,tvbwipv_4.txt,688,403,成功,h264,1920x1080,25.0,有音频,2.628
万事通熊猫7812810,https://live.ottiptv.cc/douyu/7812810,,,,,,,,,,1280x720,tvbwipv_4.txt,1333,200,成功,h264,1280x720,30.0,有音频,2.737
CCTV14,http://m.061899.xyz/mg/cctv14,,,,,,,,,,1920x1080,tvbwipv_4.txt,693,403,成功,h264,1920x1080,25.0,有音频,1.993
CCTV16,http://m.061899.xyz/mg/cctv16,,,,,,,,,,1920x1080,tvbwipv_4.txt,694,403,成功,h264,1920x1080,25.0,有音频,2.053
跑跑卡丁车,https://live.ottiptv.cc/douyu/7722576,,,,,,,,,,1920x1080,tvbwipv_4.txt,1641,200,成功,h264,1920x1080,62.5,有音频,3.899
CCTV5+,http://m.061899.xyz/mg/cctv5p,,,,,,,,,,1280x720,tvbwipv_4.txt,23,403,成功,h264,1280x720,25.0,有音频,3.553
跑跑卡丁车手游,https://live.ottiptv.cc/douyu/6672862,,,,,,,,,,1920x1080,tvbwipv_4.txt,1713,200,成功,h264,1920x1080,62.5,有音频,2.945
聚聚聚一个月4105989,https://live.ottiptv.cc/douyu/4105989,,,,,,,,,,1280x720,tvbwipv_4.txt,1571,200,成功,h264,1280x720,30.0,有音频,2.747
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8,,,,,,,,,浙江,1280x720,zbefine.txt,580,200,成功,h264,1280x720,25.0,有音频,3.030
伊太刀刀747764,https://live.ottiptv.cc/douyu/747764,,,,,,,,,,1920x1080,tvbwipv_4.txt,1639,200,成功,h264,1920x1080,30.0,有音频,2.574
