频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
[HD]astro awani,https://t.freetv.fun/live/astro-awani-2.m3u8,3958,Astro AWANI FHD,Malaysia,Malaysia,https://epg.pw/media/images/channel/2023/06/02/large/20230602231401396043_82.jpg,News,1280x720,freetv-fun-all.txt,26,403,成功,h264,1280x720,25.0,有音频,6.314
[HD]Astro Awani *a,https://t.freetv.fun/live/astro-awani-a.m3u8,3958,Astro AWANI FHD,Malaysia,Malaysia,https://epg.pw/media/images/channel/2023/06/02/large/20230602231401396043_82.jpg,News,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,25.0,有音频,6.303
[BD]al rayyan old tv,https://t.freetv.fun/live/al-rayyan-old-tv.m3u8,,Al Rayyan,Qatar,Qatar,https://epg.pw/media/images/channel/2022/05/06/large/20220506174053788102_27.png,Entertainment,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,25.0,有音频,6.687
[BD]al jazeera news,https://t.freetv.fun/live/al-jazeera-news.m3u8,,Al Jazeera (En),Qatar,Qatar,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,News,426x240,freetv-fun-all.txt,21,403,成功,h264,426x240,25.0,有音频,3.647
[VGA]bloomberg ht,https://t.freetv.fun/live/bloomberg-ht-3.m3u8,,Bloomberg HT Türkiye,Türkiye,Türkiye,https://epg.pw/media/images/channel/2015/10/23/large/20151023071922365811_82.jpg,Generic,640x360,freetv-fun-all.txt,21,403,成功,h264,640x360,25.0,有音频,6.167
[BD]asharq news,https://t.freetv.fun/live/asharq-news-3.m3u8,,ALSHARQIYA NEWS,Iraq,Iraq,https://epg.pw/media/img/logo/2013/10/30/8edf68fca605a7b93c190c26e55838a3.png,News,640x360,freetv-fun-all.txt,21,403,成功,h264,640x360,30.0,有音频,4.265
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8,,东莞新闻综合,,,,,1280x720,TianmuTNT.txt,2141,200,成功,h264,1280x720,25.0,有音频,5.085
玄幻电影,http://www.douzhicloud.site:35455/huya/11342414,,玄幻电影,,,,,1920x1080,TianmuTNT.txt,1133,200,成功,h264,1920x1080,30.0,有音频,1.636
[HD]news 24,https://t.freetv.fun/live/news-24-1.m3u8,,ABC NEWS 24,Australia,Australia,https://epg.pw/media/images/channel/2024/03/13/large/20240313191616421716_57.png,News,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,7.712
[HD]bravo east,https://t.freetv.fun/live/bravo-east.m3u8,,Bravo,United States,United States,https://epg.pw/media/images/channel/2023/02/12/large/20230212225528892223_79.png,Entertainment,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,29.97002997002997,有音频,1.778
CCTV8,http://m.061899.xyz/mg/cctv8,,,,,,,1920x1080,tvbwipv_4.txt,61,403,成功,h264,1920x1080,25.0,有音频,3.900
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8,,东莞生活资讯,,,,,1280x720,TianmuTNT.txt,2157,200,成功,h264,1280x720,25.0,有音频,5.212
[BD]astroawani,https://t.freetv.fun/live/astroawani.m3u8,3958,Astro AWANI FHD,Malaysia,Malaysia,https://epg.pw/media/images/channel/2023/06/02/large/20230602231401396043_82.jpg,News,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,4.807
[HD]cctv-5 plus,https://t.freetv.fun/live/cctv-5-plus.m3u8,,5 Plus,Myanmar,Myanmar,https://epg.pw/media/uploads/tmp_logo/2017/03/09/20170309022754069464_75.jpg,News,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,0.688
[SD]star movie selected 3,https://t.freetv.fun/live/star-movie-selected-3.ts,,&FlixHD,India,India,https://epg.pw/media/images/channel/2021/06/24/large/20210624003447280269_10.png,Movies,720x484,freetv-fun-all.txt,20,403,成功,mpeg2video,720x484,25.0,无音频,1.306
[HD]bbc,https://t.freetv.fun/live/bbc-2.m3u8,,BBC HD,United Kingdom,United Kingdom,https://epg.pw/media/images/channel/2024/03/13/large/20240313161716574036_61.png,News,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,50.0,有音频,0.952
1987年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8,,1987年春晚,,,,,640x480,TianmuTNT.txt,961,200,成功,h264,640x480,25.0,有音频,1.343
[HD]latina noticias,https://t.freetv.fun/live/latina-noticias.m3u8,,44 Noticias,Mexico,Mexico,https://epg.pw/media/images/channel/2021/11/13/large/20211113231346808634_39.png,News,426x240,freetv-fun-all.txt,22,403,成功,h264,426x240,29.97002997002997,有音频,6.266
[VGA]aastha telugu,https://t.freetv.fun/live/aastha-telugu.m3u8,,AASTHA,India,India,https://epg.pw/media/images/channel/2022/05/06/large/20220506164217864665_19.png,Generic,704x396,freetv-fun-all.txt,20,403,成功,h264,704x396,25.0,有音频,6.283
CCTV5+,http://m.061899.xyz/mg/cctv5p,,,,,,,1920x1080,tvbwipv_4.txt,1009,403,成功,h264,1920x1080,25.0,有音频,2.503
[HD]ช่อง bally sports sun,https://t.freetv.fun/live/ch-ng-bally-sports-sun.m3u8,,Bally Sports,United States,United States,https://epg.pw/media/images/channel/2022/08/12/large/20220812183654653156_51.png,Sports,1280x720,freetv-fun-all.txt,71,403,成功,h264,1280x720,25.0,有音频,1.605
自然传奇,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81a1ad3a661748bfb8560c92d38204ca/1200.m3u8,,自然传奇,,,,,480x270,TianmuTNT.txt,259,200,成功,h264,480x270,25.0,有音频,1.561
华语影视,http://www.douzhicloud.site:35455/douyu/3928,,华语影视,,,,,1920x1080,TianmuTNT.txt,965,200,成功,h264,1920x1080,30.0,有音频,1.260
[HD]arirang tv,https://t.freetv.fun/live/arirang-tv-1.m3u8,,Arirang TV,Korea,Korea,https://epg.pw/media/images/channel/2021/01/02/large/20210102201441051240_32.png,Generic,1280x720,freetv-fun-all.txt,62,403,成功,h264,1280x720,29.97002997002997,有音频,10.255
海峡卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=,,海峡卫视,,,,,1920x1080,TianmuTNT.txt,1258,200,成功,h264,1920x1080,25.0,有音频,1.855
[BD]al shallal tv,https://t.freetv.fun/live/al-shallal-tv.m3u8,,Al Shallal,United Arab Emirates,United Arab Emirates,https://epg.pw/media/uploads/tmp_logo/2017/03/04/20170304141707296653_95.png,Entertainment,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,25.0,有音频,4.665
[VGA]Animax *a,https://t.freetv.fun/live/animax-a.m3u8,,Animax HD,Japan,Japan,https://epg.pw/media/images/channel/2024/04/05/large/20240405115758039506_43.png,Kids,854x480,freetv-fun-all.txt,24,403,成功,h264,854x480,25.0,有音频,2.695
CCTV3,http://m.061899.xyz/mg/cctv3,,,,,,,1920x1080,tvbwipv_4.txt,1935,403,成功,h264,1920x1080,25.0,有音频,2.600
陕西银龄,http://112.46.105.20:8009/hls/20/index.m3u8,,陕西银龄,,,,,720x576,TianmuTNT.txt,459,200,成功,h264,720x576,50.0,有音频,3.545
[BD]bergamo tv,https://t.freetv.fun/live/bergamo-tv.m3u8,1835,Bernama TV,Malaysia,Malaysia,https://epg.pw/media/images/channel/2022/05/09/large/20220509151246539204_10.jpg,News,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,25.0,有音频,4.206
[HD]abn tv,https://t.freetv.fun/live/abn-tv.m3u8,,ABN TV,Kurdistan,Kurdistan,https://epg.pw/media/uploads/tmp_logo/2016/01/06/20160106034442314754_15.png,Entertainment,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,30.0,有音频,4.931
[HD]22scope news,https://t.freetv.fun/live/22scope-news-1.m3u8,,&FlixHD,India,India,https://epg.pw/media/images/channel/2021/06/24/large/20210624003447280269_10.png,Movies,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,25.0,有音频,11.252
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8,,CGTN,,,,,1280x720,TianmuTNT.txt,615,200,成功,h264,1280x720,25.0,有音频,0.723
网神影厅508118,https://live.ottiptv.cc/douyu/508118,,,,,,,960x540,tvbwipv_4.txt,3875,200,成功,h264,960x540,25.0,有音频,3.189
电影战争片,http://live.metshop.top/huya/21059574?cdn=alicdn,,电影战争片,,,,,1280x720,TianmuTNT.txt,1173,200,成功,h264,1280x720,30.0,有音频,1.169
[HD]fifa plus,https://t.freetv.fun/live/fifa-plus-3.m3u8,,A PLUS,India,India,https://epg.pw/media/img/logo/A_PLUS.PNG,Generic,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,29.97002997002997,有音频,4.233
笑看风云,http://www.douzhicloud.site:35455/huya/29465858,,笑看风云,,,,,1920x1080,TianmuTNT.txt,1344,200,成功,h264,1920x1080,25.0,有音频,1.853
[HD]game plus (720p),https://t.freetv.fun/live/game-plus-720p.m3u8,,A PLUS,India,India,https://epg.pw/media/img/logo/A_PLUS.PNG,Generic,1280x720,freetv-fun-all.txt,24,403,成功,h264,1280x720,29.97002997002997,有音频,1.121
[BD]Astro QJ,https://t.freetv.fun/live/astro-qj.php,1781,Astro QJ,Malaysia,Malaysia,https://epg.pw/media/images/channel/2023/10/26/large/20231026184205607217_59.png,Generic,712x1280,freetv-fun-all.txt,20,403,成功,h264,712x1280,24.0,有音频,2.014
[HD]bloomberg tv,https://t.freetv.fun/live/bloomberg-tv.m3u8,465324,Bloomberg TV,United States,United States,https://epg.pw/media/images/channel/2025/01/28/large/20250128060606937621_37.png,News,1280x720,freetv-fun-all.txt,62,403,成功,h264,1280x720,59.94005994005994,有音频,0.893
[BD]arirang tv,https://t.freetv.fun/live/arirang-tv-2.m3u8,,Arirang TV,Korea,Korea,https://epg.pw/media/images/channel/2021/01/02/large/20210102201441051240_32.png,Generic,1920x1080,freetv-fun-all.txt,64,403,成功,h264,1920x1080,29.97002997002997,有音频,3.667
[VGA]aastha bhajan,https://t.freetv.fun/live/aastha-bhajan-1.m3u8,,AASTHA,India,India,https://epg.pw/media/images/channel/2022/05/06/large/20220506164217864665_19.png,Generic,256x144,freetv-fun-all.txt,21,403,成功,h264,256x144,25.0,有音频,1.266
[BD]9x tashan,https://t.freetv.fun/live/9x-tashan.m3u8,,9X TASHAN,India,India,https://epg.pw/media/images/channel/2022/05/06/large/20220506164732623933_11.png,Entertainment,384x216,freetv-fun-all.txt,23,403,成功,h264,384x216,25.0,有音频,7.605
林正英电影,http://www.douzhicloud.site:35455/huya/11342421,,林正英电影,,,,,1920x1080,TianmuTNT.txt,1376,200,成功,h264,1920x1080,60.0,有音频,1.620
[BD]afarin tv,https://t.freetv.fun/live/afarin-tv-1.m3u8,,Afarin kids TV,Iraq,Iraq,https://epg.pw/media/images/channel/2022/01/19/large/20220119220009305923_89.png,Kids,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,25.0,有音频,4.064
[HD]sbb tv,https://t.freetv.fun/live/sbb-tv.m3u8,,BBS TV,Korea,Korea,https://epg.pw/media/images/channel/2022/12/24/large/20221224164857101551_15.jpeg,News,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,8.012
[HD]abc tv sa,https://t.freetv.fun/live/abc-tv-sa.m3u8,3357,ABC TV,Australia,Australia,https://epg.pw/media/images/channel/2023/01/15/large/20230115224949705896_56.png,Generic,1280x720,freetv-fun-all.txt,23,403,成功,h264,1280x720,25.0,有音频,13.251
[HD]wggs-dt2,https://t.freetv.fun/live/wggs-dt2-1.m3u8,,&TV,India,India,https://epg.pw/media/uploads/tmp_logo/2015/04/20/20150420071750455994_44.jpg,Entertainment,960x540,freetv-fun-all.txt,21,403,成功,h264,960x540,29.97002997002997,有音频,3.408
[BD]bloomberg originals,https://t.freetv.fun/live/bloomberg-originals.m3u8,,Bloomberg 4K,United States,United States,https://epg.pw/media/images/channel/2022/11/22/large/20221122143643242989_22.png,News,480x272,freetv-fun-all.txt,70,403,成功,h264,480x272,29.97002997002997,有音频,3.194
[HD]ช่อง bally sports midwest,https://t.freetv.fun/live/ch-ng-bally-sports-midwest.m3u8,,Bally Sports,United States,United States,https://epg.pw/media/images/channel/2022/08/12/large/20220812183654653156_51.png,Sports,1280x720,freetv-fun-all.txt,25,403,成功,h264,1280x720,25.0,有音频,1.500
[BD]12 канал,https://t.freetv.fun/live/12-kanal-1.m3u8,5969,12 КАНАЛ ОМСК,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2014/05/30/20140530164557133957_14.png,Generic,640x360,freetv-fun-all.txt,23,403,成功,h264,640x360,25.0,有音频,6.751
[BD]racing america,https://t.freetv.fun/live/racing-america.m3u8,,America TV,Argentina,Argentina,https://epg.pw/media/images/channel/2022/05/06/large/20220506174407806332_73.png,Generic,384x216,freetv-fun-all.txt,20,403,成功,h264,384x216,29.97002997002997,有音频,9.294
[SD]9x tashan,https://t.freetv.fun/live/9x-tashan-1.m3u8,,9X TASHAN,India,India,https://epg.pw/media/images/channel/2022/05/06/large/20220506164732623933_11.png,Entertainment,896x504,freetv-fun-all.txt,20,403,成功,h264,896x504,25.0,有音频,2.909
电影谍战,http://live.metshop.top/huya/21059585?cdn=alicdn,,电影谍战,,,,,1280x720,TianmuTNT.txt,1814,200,成功,h264,1280x720,25.0,有音频,1.082
CCTV2,http://m.061899.xyz/mg/cctv2,,,,,,,1920x1080,tvbwipv_4.txt,2212,403,成功,h264,1920x1080,25.0,有音频,1.510
[BD]al sharqiya,https://t.freetv.fun/live/al-sharqiya.m3u8,,Al Sharqiya,Saudi Arabia,Saudi Arabia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174746429595_47.png,Generic,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,15.0,有音频,2.066
[BD]al arabiya,https://t.freetv.fun/live/al-arabiya-1.m3u8,,Al Arabiya,United Arab Emirates,United Arab Emirates,https://epg.pw/media/img/logo/AL_Arabiya.PNG,Generic,426x240,freetv-fun-all.txt,22,403,成功,h264,426x240,25.0,有音频,2.716
绝地求生,https://live.ottiptv.cc/douyu/100,,,,,,,1920x1080,tvbwipv_4.txt,3033,200,成功,h264,1920x1080,60.0,有音频,2.861
[HD]ช่อง naughty america,https://t.freetv.fun/live/ch-ng-naughty-america.m3u8,,America TV,Argentina,Argentina,https://epg.pw/media/images/channel/2022/05/06/large/20220506174407806332_73.png,Generic,1280x720,freetv-fun-all.txt,24,403,成功,h264,1280x720,25.0,有音频,1.498
1988年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8,,1988年春晚,,,,,640x480,TianmuTNT.txt,964,200,成功,h264,640x480,25.0,有音频,1.047
[HD]abc news live 6,https://t.freetv.fun/live/abc-news-live-6.m3u8,,ABC News Live,United States,United States,https://epg.pw/media/,News,1280x720,freetv-fun-all.txt,70,403,成功,h264,1280x720,29.97002997002997,有音频,0.869
谍战电影,http://www.douzhicloud.site:35455/huya/21059585,,谍战电影,,,,,1280x720,TianmuTNT.txt,617,200,成功,h264,1280x720,25.0,有音频,1.211
[BD]bbc 2 *s,https://t.freetv.fun/live/bbc-2-s.m3u8,,BBC HD,United Kingdom,United Kingdom,https://epg.pw/media/images/channel/2024/03/13/large/20240313161716574036_61.png,News,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,39.0,有音频,2.282
[BD]al jazeera news,https://t.freetv.fun/live/al-jazeera-news-1.m3u8,,Al Jazeera (En),Qatar,Qatar,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,News,426x240,freetv-fun-all.txt,20,403,成功,h264,426x240,25.0,有音频,3.719
CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8,,CGTN俄语,,,,,1920x1080,TianmuTNT.txt,541,200,成功,h264,1920x1080,50.0,有音频,1.089
[HD]tv novo tempo,https://t.freetv.fun/live/tv-novo-tempo-1.m3u8,,&FlixHD,India,India,https://epg.pw/media/images/channel/2021/06/24/large/20210624003447280269_10.png,Movies,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,29.97002997002997,有音频,1.543
[BD]bfm business,https://t.freetv.fun/live/bfm-business-1.m3u8,,BFM Business,France,France,https://epg.pw/media/uploads/tmp_logo/2015/07/22/20150722023356555432_88.jpg,Other,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,25.0,有音频,1.654
[HD]best tv,https://t.freetv.fun/live/best-tv-1.m3u8,,Best TV Türkiye,Türkiye,Türkiye,https://epg.pw/media/,Generic,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,3.172
CCTV12,http://m.061899.xyz/mg/cctv12,,,,,,,1920x1080,tvbwipv_4.txt,516,403,成功,h264,1920x1080,25.0,有音频,2.493
[SD]5usa uk *s,https://t.freetv.fun/live/5usa-uk-s.m3u8,,5USA UK,United Kingdom,United Kingdom,https://epg.pw/media/uploads/tmp_logo/2014/06/01/20140601214910095304_28.png,Generic,704x576,freetv-fun-all.txt,25,403,成功,h264,704x576,25.0,有音频,2.008
1989年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8,,1989年春晚,,,,,640x480,TianmuTNT.txt,853,200,成功,h264,640x480,25.0,有音频,0.892
[BD]animax,https://t.freetv.fun/live/animax-2.m3u8,368333,Animax(HK),Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2025/01/25/large/20250125013114796464_35.png,Kids,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,29.97002997002997,有音频,3.438
[BD]bloomberg tv,https://t.freetv.fun/live/bloomberg-tv-1.m3u8,465324,Bloomberg TV,United States,United States,https://epg.pw/media/images/channel/2025/01/28/large/20250128060606937621_37.png,News,3840x2160,freetv-fun-all.txt,21,403,成功,hevc,3840x2160,59.94005994005994,有音频,1.616
2025年春晚,https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8,,2025年春晚,,,,,1920x1080,TianmuTNT.txt,1142,200,成功,h264,1920x1080,25.0,有音频,1.655
[BD]al jazeera mubasher 24,https://t.freetv.fun/live/al-jazeera-mubasher-24-1.m3u8,,Al Jazeera Mubasher (Arabic),Qatar,Qatar,https://epg.pw/media/images/channel/2022/05/06/large/20220506174154957657_95.png,News,426x240,freetv-fun-all.txt,60,403,成功,h264,426x240,25.0,有音频,12.604
[HD]tvs,https://t.freetv.fun/live/tvs.m3u8,3942,Astro TVS,Malaysia,Malaysia,https://epg.pw/media/images/channel/2022/02/10/large/20220210222138178348_52.png,Other,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,29.97002997002997,有音频,1.923
CCTV14,http://m.061899.xyz/mg/cctv14,,,,,,,1920x1080,tvbwipv_4.txt,70,403,成功,h264,1920x1080,25.0,有音频,2.527
[HD]fifa plus (720p),https://t.freetv.fun/live/fifa-plus-720p.m3u8,,A PLUS,India,India,https://epg.pw/media/img/logo/A_PLUS.PNG,Generic,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,29.97002997002997,有音频,2.622
[BD]al arabiya,https://t.freetv.fun/live/al-arabiya.m3u8,,Al Arabiya,United Arab Emirates,United Arab Emirates,https://epg.pw/media/img/logo/AL_Arabiya.PNG,Generic,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,25.0,有音频,11.796
[BD]al jazeera mubasher,https://t.freetv.fun/live/al-jazeera-mubasher-3.m3u8,,Al Jazeera Mubasher (Arabic),Qatar,Qatar,https://epg.pw/media/images/channel/2022/05/06/large/20220506174154957657_95.png,News,426x240,freetv-fun-all.txt,21,403,成功,h264,426x240,25.0,有音频,8.810
CCTV16,http://m.061899.xyz/mg/cctv16,,,,,,,,tvbwipv_4.txt,262,403,成功,,,15.0,有音频,8.118
[BD]al sharqiya min kabla,https://t.freetv.fun/live/al-sharqiya-min-kabla.m3u8,,Al Sharqiya,Saudi Arabia,Saudi Arabia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174746429595_47.png,Generic,426x240,freetv-fun-all.txt,21,403,成功,h264,426x240,25.0,有音频,2.516
[VGA]aljazeera,https://t.freetv.fun/live/aljazeera.m3u8,,Al Jazeera (En),Qatar,Qatar,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,News,746x420,freetv-fun-all.txt,21,403,成功,h264,746x420,25.0,有音频,1.075
电影犯罪片,http://live.metshop.top/huya/11352974?cdn=alicdn,,电影犯罪片,,,,,1920x1080,TianmuTNT.txt,1985,200,成功,h264,1920x1080,30.0,有音频,0.975
飞碟之谜01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8,,飞碟之谜01,,,,,480x270,TianmuTNT.txt,1992,200,成功,h264,480x270,25.0,有音频,3.092
[HD]ช่อง bally sports north,https://t.freetv.fun/live/ch-ng-bally-sports-north.m3u8,,Bally Sports North,United States,United States,https://epg.pw/media/images/channel/2024/04/23/large/20240423072329413918_41.png,Sports,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,25.0,有音频,1.303
