频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,242,200,成功,h264,1920x1080,25.0,有音频,3.718,否,否,0.0000,
杞县新闻综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,253,200,成功,h264,1920x1080,25.0,有音频,4.187,否,否,0.0000,
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8,,,,,,山西,1920x1080,zbefine.txt,5714,200,成功,h264,1920x1080,25.0,有音频,5.922,否,否,0.5990,
开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8,,,,,,河南,720x576,zbefine.txt,240,200,成功,h264,720x576,25.0,有音频,5.383,否,否,0.0000,
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8,,,,,,黑龙江,640x480,zbefine.txt,1226,200,成功,h264,640x480,25.0,有音频,2.041,否,否,0.8542,
利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8,,,,,,四川,1920x1080,zbefine.txt,1314,200,成功,h264,1920x1080,25.0,有音频,3.235,否,否,0.6250,
菏泽经济生活,http://zb.hezegd.com:1935/live/hztv2/1000k/tzwj_video.m3u8,,,,,,山东,1280x720,zbefine.txt,582,200,成功,h264,1280x720,25.0,有音频,1.992,否,否,0.5260,
荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8,,,,,,重庆,720x404,zbefine.txt,806,200,成功,h264,720x404,25.0,有音频,2.120,否,否,0.5885,
富裕综合,http://221.209.44.174:1980/hls/1001.m3u8,,,,,,黑龙江,1920x1080,zbefine.txt,528,200,成功,h264,1920x1080,29.97002997002997,有音频,1.664,否,否,0.4948,
尉氏综合频道,http://live.dxhmt.cn:9081/tv/10223-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,9.506,否,否,0.0000,
上街电视台,http://live.dxhmt.cn:9081/tv/10106-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,3.909,否,否,0.5000,
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,984,200,成功,h264,1920x1080,25.0,有音频,4.108,否,否,0.5469,
唐河一套,http://live.dxhmt.cn:9081/tv/11328-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,4.661,否,否,0.0000,
灵璧综合频道,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8,,,,,,安徽,640x480,zbefine.txt,598,200,成功,h264,640x480,25.0,有音频,9.226,否,否,0.5208,
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1423,200,成功,h264,1920x1080,25.0,有音频,8.674,否,否,0.0000,
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8,,,,,,四川,1024x576,zbefine.txt,516,200,成功,h264,1024x576,25.0,有音频,2.731,否,否,0.5625,
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,306,200,成功,h264,720x576,25.0,有音频,3.150,否,否,0.5990,
白城新闻综合,http://stream2.jlntv.cn/baicheng1/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,320,200,成功,h264,720x576,25.0,有音频,2.960,否,否,0.5260,
江源综合频道,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,309,200,成功,h264,720x576,25.0,有音频,2.507,否,否,0.5677,
鹿邑新闻频道,http://live.dxhmt.cn:9081/tv/11628-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,3.210,否,否,0.0000,
永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,259,200,成功,h264,1920x1080,25.0,有音频,6.402,否,否,0.0000,
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8,,,,,,福建,720x576,zbefine.txt,3898,200,成功,h264,720x576,25.0,有音频,5.528,否,否,0.4844,
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8,,,,,,四川,1920x1080,zbefine.txt,3194,200,成功,h264,1920x1080,25.0,有音频,10.614,否,否,0.0000,all_grab_failed
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8,,,,,,安徽,1920x1080,zbefine.txt,996,200,成功,h264,1920x1080,25.0,有音频,6.380,否,否,0.5885,
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8,,,,,,四川,1280x720,zbefine.txt,806,200,成功,h264,1280x720,,有音频,1.893,否,否,0.5208,
集安综合频道,http://stream2.jlntv.cn/ja/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,312,200,成功,h264,720x576,25.0,有音频,2.315,否,否,0.4844,
四平新闻综合,http://stream2.jlntv.cn/sptv/sd/live.m3u8,,,,,,吉林,1280x720,zbefine.txt,360,200,成功,h264,1280x720,25.0,有音频,2.636,否,否,0.5521,
西华综合频道,http://live.dxhmt.cn:9081/tv/11622-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,4.112,否,否,0.5521,
通化新闻,http://stream2.jlntv.cn/tonghua1/sd/live.m3u8,,,,,,吉林,1280x720,zbefine.txt,1189,200,成功,h264,1280x720,25.0,有音频,2.433,否,否,0.5104,
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,317,200,成功,h264,720x576,25.0,有音频,2.292,否,否,0.5677,
菏泽新闻综合,http://zb.hezegd.com:1935/live/hztv1/1000k/tzwj_video.m3u8,,,,,,山东,1280x720,zbefine.txt,707,200,成功,h264,1280x720,25.0,有音频,1.787,否,否,0.5052,
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,237,200,成功,h264,1920x1080,25.0,有音频,2.972,否,否,0.5208,
武乡新闻综合,http://60.220.198.84:81/0.m3u8,,,,,,山西,1280x720,zbefine.txt,932,200,成功,h264,1280x720,30.0,有音频,2.626,否,否,0.5521,
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,371,200,成功,h264,720x576,25.0,有音频,2.656,否,否,0.6562,
内乡综合,http://live.dxhmt.cn:9081/tv/11325-1.m3u8,,,,,,河南,720x576,zbefine.txt,251,200,成功,h264,720x576,25.0,有音频,5.184,否,否,0.0000,
新沂生活频道,http://live.xysrmt.cn/shpd/sd/live.m3u8,,,,,,江苏,1280x720,zbefine.txt,2369,200,成功,h264,1280x720,25.0,有音频,1.645,否,否,0.0000,
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8,,,,,,江苏,720x576,zbefine.txt,4483,200,成功,h264,720x576,25.0,有音频,4.456,否,否,0.5677,
武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8,,,,,,江苏,720x576,zbefine.txt,4859,200,成功,h264,720x576,25.0,有音频,5.282,否,否,0.6094,
潼南综合频道,http://183.230.184.51:65500/tntv1.m3u8,,,,,,重庆,1920x1080,zbefine.txt,794,200,成功,h264,1920x1080,25.0,有音频,2.672,否,否,0.6146,
松原新闻综合,http://stream2.jlntv.cn/sytv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,309,200,成功,h264,720x576,25.0,有音频,3.256,否,否,0.5417,
孟州综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,986,200,成功,h264,1920x1080,25.0,有音频,3.761,否,否,0.5521,
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,251,200,成功,h264,1920x1080,25.0,有音频,3.386,否,否,0.5052,
获嘉综合频道,http://live.dxhmt.cn:9081/tv/10724-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,251,200,成功,h264,1920x1080,25.0,有音频,4.147,否,否,0.5260,
新密新闻频道,http://live.dxhmt.cn:9081/tv/10183-2.m3u8,,,,,,河南,1920x1080,zbefine.txt,251,200,成功,h264,1920x1080,25.0,有音频,4.673,否,否,0.5156,
太康综合,http://live.dxhmt.cn:9081/tv/11627-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,240,200,成功,h264,1920x1080,25.0,有音频,4.416,否,否,0.0000,
固始综合频道,http://live.dxhmt.cn:9081/tv/11525-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,242,200,成功,h264,1920x1080,25.0,有音频,4.036,否,否,0.5521,
武陟新闻综合,http://live.dxhmt.cn:9081/tv/10823-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,473,200,成功,h264,1920x1080,25.0,有音频,3.558,否,否,0.0000,
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8,,,,,,江苏,720x576,zbefine.txt,2632,200,成功,h264,720x576,25.0,有音频,5.486,否,否,0.5573,
自贡公共频道,http://110.189.153.160:1002/ggpd.flv,,,,,,四川,720x480,zbefine.txt,533,200,成功,h264,720x480,25.0,有音频,2.374,否,否,0.5000,
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8,,,,,,吉林,720x576,zbefine.txt,324,200,成功,h264,720x576,25.0,有音频,2.792,否,否,0.6510,
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8,,,,,,四川,1920x1080,zbefine.txt,2511,200,成功,h264,1920x1080,25.0,有音频,2.826,否,否,0.4427,
光山综合频道,http://live.dxhmt.cn:9081/tv/11522-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,3.734,否,否,0.5156,
新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8,,,,,,江苏,1280x720,zbefine.txt,3291,200,成功,h264,1280x720,25.0,有音频,2.281,否,否,0.0000,
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8,,,,,,重庆,1920x1080,zbefine.txt,537,200,成功,h264,1920x1080,25.0,有音频,2.471,否,否,0.0000,
温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,983,200,成功,h264,1920x1080,25.0,有音频,4.093,否,否,0.5208,
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8,,,,,,宁夏,320x240,zbefine.txt,3398,200,成功,h264,320x240,25.0,有音频,2.814,否,否,0.8229,
嵩县综合新闻,http://live.dxhmt.cn:9081/tv/10325-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,237,200,成功,h264,1920x1080,25.0,有音频,3.583,否,否,0.5312,
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8,,,,,,黑龙江,640x480,zbefine.txt,3559,200,成功,h264,640x480,25.0,有音频,1.988,否,否,0.5469,
襄城综合频道,http://live.dxhmt.cn:9081/tv/11025-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,964,200,成功,h264,1920x1080,25.0,有音频,5.530,否,否,0.0000,
金川乡村频道,http://139.203.180.9:90/live/jcxc.m3u8,,,,,,四川,1024x576,zbefine.txt,768,200,成功,h264,1024x576,25.0,有音频,2.379,否,否,0.5208,
灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,5.122,否,否,0.4948,
辽源新闻综合,http://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,310,200,成功,h264,720x576,25.0,有音频,2.097,否,否,0.5052,
扶沟综合频道,http://live.dxhmt.cn:9081/tv/11621-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,239,200,成功,h264,1920x1080,25.0,有音频,3.165,否,否,0.5521,
吉林市新闻综合,http://stream2.jlntv.cn/jilin1/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,587,200,成功,h264,720x576,25.0,有音频,2.503,否,否,0.4688,
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8,,,,,,重庆,720x576,zbefine.txt,240,200,成功,h264,720x576,25.0,有音频,1.572,否,否,0.6615,
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8,,,,,,黑龙江,640x480,zbefine.txt,2682,200,成功,h264,640x480,,有音频,17.843,否,否,0.6302,
农安新闻综合,http://stream2.jlntv.cn/naxw/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,303,200,成功,h264,720x576,25.0,有音频,2.781,否,否,0.5052,
泸州公共频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8,,,,,,四川,1280x720,zbefine.txt,227,200,成功,h264,1280x720,,有音频,1.430,否,否,0.4896,
汝阳综合频道,http://live.dxhmt.cn:9081/tv/10326-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,240,200,成功,h264,1920x1080,25.0,有音频,3.195,否,否,0.5104,
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,284,200,成功,h264,720x576,25.0,有音频,2.887,否,否,0.5781,
枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8,,,,,,河北,640x360,zbefine.txt,1305,200,成功,h264,640x360,25.0,有音频,4.541,否,否,0.6094,
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,302,200,成功,h264,720x576,25.0,有音频,2.254,否,否,0.6042,
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8,,,,,,湖北,1920x1080,zbefine.txt,883,200,成功,h264,1920x1080,25.0,有音频,3.222,否,否,0.6146,
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8,,,,,,四川,1280x720,zbefine.txt,950,200,成功,h264,1280x720,25.0,有音频,1.962,否,否,0.5625,
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,1200,200,成功,h264,720x576,25.0,有音频,2.139,否,否,0.5677,
原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,945,200,成功,h264,1920x1080,25.0,有音频,4.885,否,否,0.5885,
泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,251,200,成功,h264,1920x1080,25.0,有音频,4.944,否,否,0.5729,
淮滨综合频道,http://live.dxhmt.cn:9081/tv/11527-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,2.792,否,否,0.0000,all_grab_failed
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8,,,,,,甘肃,1920x1080,zbefine.txt,779,200,成功,h264,1920x1080,25.0,有音频,2.173,否,否,0.5156,
汤阴综合,http://live.dxhmt.cn:9081/tv/10523-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,992,200,成功,h264,1920x1080,25.0,有音频,4.274,否,否,0.0000,all_grab_failed
武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8,,,,,,河南,1920x1080,zbefine.txt,237,200,成功,h264,1920x1080,25.0,有音频,8.422,否,否,0.0000,all_grab_failed
开封公共频道,http://live.dxhmt.cn:9081/tv/10200-3.m3u8,,,,,,河南,720x576,zbefine.txt,252,200,成功,h264,720x576,25.0,有音频,3.941,否,否,0.0000,
句容生活频道,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8,,,,,,江苏,720x576,zbefine.txt,3952,200,成功,h264,720x576,25.0,有音频,4.653,否,否,0.4740,
孟津新闻频道,http://live.dxhmt.cn:9081/tv/10322-2.m3u8,,,,,,河南,1920x1080,zbefine.txt,253,200,成功,h264,1920x1080,25.0,有音频,5.786,否,否,0.0000,all_grab_failed
镇平新闻综合,http://live.dxhmt.cn:9081/tv/11324-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,241,200,成功,h264,1920x1080,25.0,有音频,3.609,否,否,0.0000,all_grab_failed
延津综合频道,http://live.dxhmt.cn:9081/tv/10726-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,236,200,成功,h264,1920x1080,25.0,有音频,3.287,否,否,0.0000,all_grab_failed
遂平一套,http://live.dxhmt.cn:9081/tv/11728-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,3.463,否,否,0.5417,
上蔡综合,http://live.dxhmt.cn:9081/tv/11722-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,4.176,否,否,0.5208,
舞阳新闻综合,http://live.dxhmt.cn:9081/tv/11121-1.m3u8,,,,,,河南,720x576,zbefine.txt,258,200,成功,h264,720x576,25.0,有音频,5.990,否,否,0.4896,
淇县电视台,http://live.dxhmt.cn:9081/tv/10622-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,979,200,成功,h264,1920x1080,25.0,有音频,2.995,否,否,0.0000,
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8,,,,,,广东,960x540,zbefine.txt,468,200,成功,h264,960x540,25.0,有音频,3.629,否,否,0.5625,
新蔡综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,241,200,成功,h264,1920x1080,25.0,有音频,5.314,否,否,0.5990,
元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8,,,,,,内蒙古,1920x1080,zbefine.txt,978,200,成功,h264,1920x1080,30.0,有音频,2.246,否,否,0.5417,
郏县综合频道,http://live.dxhmt.cn:9081/tv/10425-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,4.908,否,否,0.5156,
固镇新闻频道,http://www.guzhenm.com:7001/hls/hd-live.m3u8,,,,,,安徽,1920x1080,zbefine.txt,2558,200,成功,h264,1920x1080,25.0,有音频,5.400,否,否,0.5938,
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8,,,,,,青海,1920x1080,zbefine.txt,2486,200,成功,h264,1920x1080,25.0,有音频,5.345,否,否,0.5781,
平舆综合,http://live.dxhmt.cn:9081/tv/11723-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,237,200,成功,h264,1920x1080,25.0,有音频,2.724,否,否,0.5625,
永清综合频道,http://60.10.203.69:8000/0.m3u8,,,,,,河北,1920x1080,zbefine.txt,780,200,成功,h264,1920x1080,25.0,有音频,2.402,否,否,0.5990,
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8,,,,,,四川,1280x720,zbefine.txt,1164,200,成功,h264,1280x720,25.0,有音频,2.240,否,否,0.5000,
自贡综合频道,http://110.189.153.160:1001/zhpd.flv,,,,,,四川,720x480,zbefine.txt,532,200,成功,h264,720x480,25.0,有音频,2.109,否,否,0.5729,
宝丰综合频道,http://live.dxhmt.cn:9081/tv/10421-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,3.996,否,否,0.5365,
亳州新闻频道,http://zbbf2.ahbztv.com/live/416.m3u8,,,,,,安徽,1920x1080,zbefine.txt,1405,200,成功,h264,1920x1080,25.0,有音频,3.482,否,否,0.4583,
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,325,200,成功,h264,720x576,25.0,有音频,2.583,否,否,0.5417,
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8,,,,,,四川,1920x1080,zbefine.txt,1061,200,成功,h264,1920x1080,25.0,有音频,1.878,否,否,0.5052,
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,295,200,成功,h264,720x576,25.0,有音频,2.226,否,否,0.5573,
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8,,,,,,吉林,320x240,zbefine.txt,300,200,成功,h264,320x240,25.0,有音频,2.230,否,否,0.8229,
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8,,,,,,山西,1920x1080,zbefine.txt,6480,200,成功,h264,1920x1080,25.0,有音频,10.359,否,否,0.5312,
靖宇综合频道,http://stream8.jlntv.cn/jytv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,314,200,成功,h264,720x576,25.0,有音频,2.632,否,否,0.5625,
舞钢新闻综合,http://live.dxhmt.cn:9081/tv/10481-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,237,200,成功,h264,1920x1080,25.0,有音频,3.684,否,否,0.5052,
淅川综合,http://live.dxhmt.cn:9081/tv/11326-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,251,200,成功,h264,1920x1080,25.0,有音频,5.190,否,否,0.5156,
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8,,,,,,江苏,1280x720,zbefine.txt,1189,200,成功,h264,1280x720,25.0,有音频,3.963,否,否,0.6042,
铜梁综合,http://183.64.174.171:40123/ch1.m3u8,,,,,,重庆,720x576,zbefine.txt,868,200,成功,h264,720x576,25.0,有音频,6.167,否,否,0.5781,
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,1388,200,成功,h264,720x576,25.0,有音频,2.844,否,否,0.5208,
新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,251,200,成功,h264,1920x1080,25.0,有音频,7.205,否,否,0.5469,
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8,,,,,,青海,1920x1080,zbefine.txt,3802,200,成功,h264,1920x1080,25.0,有音频,5.660,否,否,0.5833,
潢川综合频道,http://live.dxhmt.cn:9081/tv/11526-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,5.551,否,否,0.6198,
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,301,200,成功,h264,720x576,25.0,有音频,3.003,否,否,0.6406,
凉山彝语频道,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8,,,,,,四川,720x404,zbefine.txt,547,403,成功,h264,720x404,25.0,有音频,2.962,否,否,0.5365,
