频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
[SD]vice tv (1080p),https://stream1.freetv.fun/vice-tv-3.m3u8,,VOICE TV,Thailand,Thai,https://epg.pw/media/,News,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,25.0,有音频,3.545,否,否,0.4792,
[BD]上海新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-10.m3u8,,上海新聞綜合,China,Chinese,https://epg.pw/media/images/channel/2024/07/28/large/20240728175315523478_16.jpg,News,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,25.0,有音频,1.505,否,否,0.5573,
[BD]tvb việt nam,https://stream1.freetv.fun/tvb-viet-nam-1.m3u8,,VTV3 HD Việt Nam,Vietnam,Tiếng Việt,https://epg.pw/media/,Generic,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,29.97002997002997,有音频,1.073,否,否,0.5521,
[BD]trace sport stars,https://stream1.freetv.fun/trace-sport-stars-14.m3u8,,Trace Sport Stars,France,English,https://epg.pw/media/img/logo/1_283.jpg,Sports,1280x720,freetv-fun-all.txt,23,403,成功,h264,1280x720,25.0,有音频,1.442,否,否,0.0000,
[BD]岭南戏曲,https://stream1.freetv.fun/ling-nan-xi-qu-12.ctv,,嶺南戲曲,China,Chinese,https://epg.pw/media/images/channel/2024/01/14/large/20240114131157979340_60.png,Other,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,25.0,有音频,6.782,否,否,0.5469,
[BD]tv3 *sm,https://stream1.freetv.fun/tv3--sm-2.ctv,1072,TV3,Malaysia,Bahasa Melayu,https://epg.pw/media/images/channel/2016/10/04/large/20161004185014023043_45.jpg,Generic,1280x720,freetv-fun-all.txt,25,403,成功,h264,1280x720,25.0,有音频,2.133,否,否,0.0000,
[BD]trace urban,https://stream1.freetv.fun/trace-urban-15.m3u8,,Trace Urban,France,English,https://epg.pw/media/images/channel/2017/03/05/large/20170305225651838974_57.png,Entertainment,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,25.0,有音频,2.465,否,否,0.5208,
[BD]tv5[geo-blocked],https://stream1.freetv.fun/tv5-5.ctv,,TV5 Monde Orient,Marocco,French,https://epg.pw/media/uploads/tmp_logo/2015/07/22/20150722015342844041_38.jpg,Generic,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,25.0,有音频,2.762,否,否,0.5000,
[BD]channel news asia,https://stream1.freetv.fun/channel-news-asia-2.m3u8,,news channel,Türkiye,Kurdish,https://epg.pw/media/uploads/tmp_logo/2017/01/01/20170101041205293342_50.png,News,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,25.0,有音频,2.901,否,否,0.0000,
[HD]i24 news en,https://stream1.freetv.fun/i24-news-en-1.m3u8,,i24 News,Israel,English,https://epg.pw/media/uploads/tmp_logo/2014/05/19/20140519005716402930_82.png,News,480x270,freetv-fun-all.txt,24,403,成功,h264,480x270,25.0,有音频,2.170,否,否,0.5417,
[BD]明珠,https://stream1.freetv.fun/ming-zhu-7.ctv,368369,明珠臺(備),Hong Kong,Cantonese,https://epg.pw/media/images/channel/2024/12/26/large/20241226141312380293_76.png,Movies,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,25.0,有音频,8.245,否,否,0.0000,
[HD]成都简阳新闻综合,https://stream1.freetv.fun/cheng-du-jian-yang-xin-wen-zong-he-1.m3u8,,成都新聞綜合,China,Chinese,https://epg.pw/media/images/channel/2022/05/28/large/20220528222017532327_58.jpg,News,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,25.0,有音频,5.216,否,否,0.5833,
[HD]play tv[geo-blocked],https://stream1.freetv.fun/play-tv-3.m3u8,,TV Nova Play,Brazil,Portuguese,https://epg.pw/media/images/channel/2023/07/19/large/20230719182956862376_21.png,Entertainment,1280x720,freetv-fun-all.txt,18,403,成功,h264,1280x720,29.97002997002997,有音频,3.445,否,否,0.5052,
[BD]明珠,https://stream1.freetv.fun/ming-zhu-3.ctv,368369,明珠臺(備),Hong Kong,Cantonese,https://epg.pw/media/images/channel/2024/12/26/large/20241226141312380293_76.png,Movies,1920x1080,freetv-fun-all.txt,23,403,成功,hevc,1920x1080,50.0,有音频,2.666,否,否,0.7812,
[BD]歷史,https://stream1.freetv.fun/li-shi-1.m3u8,,歷史頻道2,United States,English,https://epg.pw/media/images/channel/2016/01/14/large/20160114185500574121_94.jpg,Knowledge,1280x720,freetv-fun-all.txt,17,403,成功,h264,1280x720,25.0,有音频,1.681,否,否,0.0000,
[BD]大湾区卫视高清,https://stream1.freetv.fun/da-wan-qu-wei-shi-gao-qing-5.ctv,,大灣區衛視,China,Chinese,https://epg.pw/media/images/channel/2024/01/14/large/20240114132000365190_44.png,Generic,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,25.0,有音频,8.031,否,否,0.5677,
[SD]星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-13.m3u8,,星空衛視,Hong Kong,Chinese,https://epg.pw/media/images/channel/2024/03/11/large/20240311112750924244_65.png,Entertainment,720x576,freetv-fun-all.txt,24,403,成功,h264,720x576,50.0,有音频,11.259,否,否,0.0000,
[HD]cbn tv (720p),https://stream1.freetv.fun/cbn-tv-1.m3u8,,UCB TV,United Kingdom,English,https://epg.pw/media/images/channel/2024/03/14/large/20240314165833147800_92.png,Other,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,30.0,有音频,1.696,否,否,0.4948,
[SD]cape town tv (576p),https://stream1.freetv.fun/cape-town-tv-2.m3u8,,TOWN TV,Cambodia,Khmer,https://epg.pw/media/images/channel/2021/07/12/large/20210712042120582929_40.png,Movies,720x576,freetv-fun-all.txt,16,403,成功,h264,720x576,25.0,有音频,3.053,否,否,0.5573,
[SD]广西卫视,https://stream1.freetv.fun/yan-xi-wei-shi-64.m3u8,378860,廣西衛視,China,Chinese,https://epg.pw/media/images/channel/2025/01/28/large/20250128055652623222_35.jpg,Generic,720x576,freetv-fun-all.txt,367,403,成功,h264,720x576,25.0,有音频,6.009,否,否,0.5573,
[BD]广东新闻高清,https://stream1.freetv.fun/yan-dong-xin-wen-gao-qing-3.ctv,,廣東新聞,China,Cantonese,https://epg.pw/media/images/channel/2023/12/26/large/20231226205535927295_17.png,News,1920x1080,freetv-fun-all.txt,26,403,成功,h264,1920x1080,25.0,有音频,7.379,否,否,0.5417,
[HD]akaku tv 2,https://stream1.freetv.fun/akaku-tv-2-1.m3u8,,TV 2,New Zealand,English,https://epg.pw/media/images/channel/2022/05/06/large/20220506163756123824_29.png,Other,1280x720,freetv-fun-all.txt,15,403,成功,h264,1280x720,29.97002997002997,有音频,1.346,否,否,0.5052,
[BD]四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-58.ctv,378866,四川衛視,China,Chinese,https://epg.pw/media/images/channel/2022/05/28/large/20220528220452110808_30.jpg,Generic,1920x1080,freetv-fun-all.txt,24,403,成功,hevc,1920x1080,25.0,有音频,4.479,否,否,0.0000,
[BD]揭阳综合高清,https://stream1.freetv.fun/jie-yang-zong-he-gao-qing-4.ctv,,揭陽新聞綜合,China,Chinese,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,25.0,有音频,7.400,否,否,0.0000,
[BD]幸福空間居家,https://stream1.freetv.fun/xing-fu-kong-jian-ju-jia-8.m3u8,,幸福空間居家,China,Chinese,https://epg.pw/media/images/channel/2022/11/27/large/20221127190415675062_41.jpg,Knowledge,1280x720,freetv-fun-all.txt,25,403,成功,h264,1280x720,25.0,有音频,1.632,否,否,0.4948,
[BD]tjk tv,https://stream1.freetv.fun/tjk-tv-1.m3u8,,TJK TV HD,Türkiye,Turkish,https://epg.pw/media/uploads/tmp_logo/2017/03/04/20170304144713891441_74.jpg,Sports,640x360,freetv-fun-all.txt,26,403,成功,h264,640x360,25.0,有音频,4.687,否,否,0.5833,
[BD]东南卫视,https://stream1.freetv.fun/dong-nan-wei-shi-8.ctv,378858,東南衛視,China,Chinese,https://epg.pw/media/images/channel/2025/01/28/large/20250128055858539901_84.jpg,Generic,1280x720,freetv-fun-all.txt,34,403,成功,h264,1280x720,25.0,有音频,4.095,否,否,0.0000,
[BD]4k南国都市,https://stream1.freetv.fun/4knan-guo-du-shi-1.m3u8,,南國都市,China,Chinese,https://epg.pw/media/images/channel/2023/07/19/large/20230719065040166476_47.jpg,Generic,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,50.0,有音频,5.273,否,否,0.0000,all_grab_failed
[BD]viutv,https://stream1.freetv.fun/viutv-13.ctv,,ViuTV HD,Hong Kong,Cantonese,https://epg.pw/media/images/channel/2023/07/20/large/20230720193225282526_84.png,Entertainment,1920x1080,freetv-fun-all.txt,34,403,成功,h264,1920x1080,25.0,有音频,9.340,否,否,0.7604,
[SD]powernation tv[geo-blocked],https://stream1.freetv.fun/powernation-tv-1.m3u8,,WeatherNation TV,United States,English,https://epg.pw/media/images/channel/2022/05/06/large/20220506174924795125_65.png,News,426x240,freetv-fun-all.txt,19,403,成功,h264,426x240,30.0,有音频,2.697,否,否,0.5625,
[SD]东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-6.ctv,378848,東方衛視,China,Chinese,https://epg.pw/media/images/channel/2023/06/05/large/20230605010227137581_33.jpg,Generic,720x576,freetv-fun-all.txt,32,403,成功,h264,720x576,25.0,有音频,6.725,否,否,0.6042,
[BD]tvbs亚洲,https://stream1.freetv.fun/tvbsya-zhou-5.m3u8,368335,TVB亞洲劇,Hong Kong,Cantonese,https://epg.pw/media/images/channel/2023/12/08/large/20231208223626594389_27.png,Movies,1920x1080,freetv-fun-all.txt,33,403,成功,h264,1920x1080,29.97002997002997,有音频,1.880,否,否,0.5365,
[BD]tvb plus,https://stream1.freetv.fun/tvb-plus-6.ctv,368361,TVB Plus,Hong Kong,Cantonese,https://epg.pw/media/images/channel/2023/07/22/large/20230722193451659796_71.png,Entertainment,1920x1080,freetv-fun-all.txt,26,403,成功,hevc,1920x1080,30.0,有音频,1.439,否,否,0.5417,
[BD]zee tv,https://stream1.freetv.fun/zee-tv-3.m3u8,,ZEE TV,India,Hindi,https://epg.pw/media/images/channel/2024/03/13/large/20240313063657254641_13.png,Movies,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,50.0,有音频,5.350,否,否,0.0000,
[HD]南充综合,https://stream1.freetv.fun/nan-chong-zong-he-3.ctv,,南充綜合,China,Chinese,https://epg.pw/media/images/channel/2023/07/22/large/20230722143551588791_16.png,Generic,1280x720,freetv-fun-all.txt,18,403,成功,h264,1280x720,25.0,有音频,5.266,否,否,0.5312,
[BD]rcn mas,https://stream1.freetv.fun/rcn-mas-2.m3u8,,rcn,Colombia,Spanish,https://epg.pw/media/uploads/tmp_logo/2014/12/27/20141227024753914274_45.jpg,Entertainment,1920x1080,freetv-fun-all.txt,15,403,成功,h264,1920x1080,29.97002997002997,有音频,1.657,否,否,0.5312,
[VGA]inews[geo-blocked],https://stream1.freetv.fun/inews-1.m3u8,,iNews TV Indonesia,Indonesia,Bahasa Indonesia,https://epg.pw/media/images/channel/2015/10/25/large/20151025094707876359_93.jpg,News,,freetv-fun-all.txt,24,403,成功,h264,,,有音频,19.119,否,否,0.0000,
[SD]vevo '70s[geo-blocked],https://stream1.freetv.fun/vevo--70s-1.m3u8,,VEVO 1,United States,English,https://epg.pw/media/uploads/tmp_logo/2016/08/12/20160812131347436928_29.jpg,Entertainment,,freetv-fun-all.txt,22,403,成功,h264,,,有音频,2.956,否,否,0.0000,
[BD]ht spor,https://stream1.freetv.fun/ht-spor-2.m3u8,,TRT Spor (TR),Türkiye,Turkish,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821153320130314_23.png,Generic,640x360,freetv-fun-all.txt,19,403,成功,h264,640x360,25.0,有音频,8.006,否,否,0.0000,
[BD]揭阳综合高清,https://stream1.freetv.fun/jie-yang-zong-he-gao-qing-5.ctv,,揭陽新聞綜合,China,Chinese,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,News,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,25.0,有音频,11.936,否,否,0.0000,all_grab_failed
[VGA]4k travel[geo-blocked],https://stream1.freetv.fun/4k-travel-1.m3u8,,TRAVEL,United States,English,https://epg.pw/media/images/channel/2017/02/26/large/20170226212754000637_52.jpg,Other,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,25.0,有音频,5.909,否,否,0.0000,
[SD]atv[geo-blocked],https://stream1.freetv.fun/atv-7.m3u8,,aTV Türkiye,Türkiye,Turkish,https://epg.pw/media/uploads/tmp_logo/2015/02/20/20150220202931932434_57.jpg,Generic,960x540,freetv-fun-all.txt,19,403,成功,h264,960x540,28.0,有音频,2.975,否,否,0.5677,
